lemma,role,eligible_control,family,pool,holdout,drop,metric,reference,features,ones,n_pronoun,n_compound,draws,d_pronoun,d_pronoun_percentile,d_pronoun_percentile_mcse,d_pronoun_lower_tail,d_pronoun_null_q025,d_pronoun_null_median,d_pronoun_null_q975,d_compound,d_compound_percentile,d_compound_percentile_mcse,d_compound_lower_tail,d_compound_null_q025,d_compound_null_median,d_compound_null_q975,delta,delta_percentile,delta_percentile_mcse,delta_lower_tail,delta_null_q025,delta_null_median,delta_null_q975
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,dice,fixed_total,89,21,36,12,20000,0.363337442115941,0.0,0.0,4.999750012499375e-05,0.6464100173733826,0.7622675131246968,0.8692108928008164,0.6027777777777777,0.01195,0.0007683680071877819,0.0119994000299985,0.6251322751322751,0.7616402116402118,0.8843915343915345,-0.23944033566183676,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.13121898531205406,0.0009546109164936811,0.13526816274940454
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,hamming,fixed_total,89,21,36,12,20000,0.18071161048689133,0.0,0.0,4.999750012499375e-05,0.31367041198501866,0.3692259675405743,0.4210362047440699,0.29119850187265917,0.01255,0.000774373848824253,0.013399330033498325,0.300561797752809,0.3679775280898876,0.42602996254681647,-0.11048689138576784,0.0001,7.070891024120918e-05,0.00014999250037498125,-0.060549313358302215,0.0024968789013732895,0.06679151061173538
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,idf_jaccard,fixed_total,89,21,36,12,20000,0.7026054543836101,0.0,0.0,4.999750012499375e-05,0.8925354655145793,0.9347153984240115,0.9633908553918249,0.9286222164051431,0.5872,0.0034814384987675757,0.5872206389680515,0.8508373191254408,0.9222369176638702,0.9689829275264294,-0.22601676202153298,0.0,0.0,4.999750012499375e-05,-0.04693684247750811,0.01227406739278164,0.08369703620294498
ourselves,pronoun_anchor,True,P:we,full,item,morph,jaccard,within_block,89,21,40,16,20000,0.5086038233308713,0.0,0.0,4.999750012499375e-05,0.776007154841397,0.8592018462088298,0.9242288028464168,0.7751383123774015,0.01655,0.000902133896535522,0.016599170041497927,0.7831904485361555,0.8706606526997527,0.9371902557651629,-0.2665344890465302,0.0,0.0,4.999750012499375e-05,-0.0944225979400138,-0.011082446068377605,0.07511508054145052
ourselves,pronoun_anchor,True,P:we,full,item,morph,dice,within_block,89,21,40,16,20000,0.3626208714284972,0.0,0.0,4.999750012499375e-05,0.6367542121701429,0.755201828818462,0.8608548262777812,0.6361281810294968,0.0172,0.0009193749303266463,0.017249137543122843,0.6455814566464236,0.7724533689994217,0.883239343350363,-0.27350730960099956,0.0001,7.070891024120918e-05,0.00014999250037498125,-0.1438182249938533,-0.016723402677903676,0.1150867325757201
ourselves,pronoun_anchor,True,P:we,full,item,morph,hamming,within_block,89,21,40,16,20000,0.18146067415730333,0.0,0.0,4.999750012499375e-05,0.3112359550561797,0.3685393258426966,0.4202247191011235,0.29705056179775285,0.0167,0.0008929419730690025,0.017699115044247787,0.30266853932584264,0.3616573033707865,0.41362359550561795,-0.11558988764044953,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.05351123595505619,0.007162921348314588,0.06980337078651677
ourselves,pronoun_anchor,True,P:we,full,item,morph,idf_jaccard,within_block,89,21,40,16,20000,0.6936400610799259,0.0,0.0,4.999750012499375e-05,0.8915192807760276,0.9340676068835443,0.9641053104634104,0.9236346212533414,0.4827,0.0035335053110175383,0.48272586370681464,0.86088887040536,0.9249209066221113,0.9674373412119855,-0.22999456017341546,0.0,0.0,4.999750012499375e-05,-0.045461138925239224,0.009383103500696155,0.07399657409318999
ourselves,pronoun_anchor,True,P:we,full,family,morph,jaccard,within_block,89,21,36,16,20000,0.5085555301966946,0.0,0.0,4.999750012499375e-05,0.7772727635761358,0.8603110897472366,0.9252797758714311,0.7751383123774015,0.01655,0.000902133896535522,0.016599170041497927,0.7831904485361555,0.8706606526997527,0.9371902557651629,-0.26658278218070686,0.0,0.0,4.999750012499375e-05,-0.09254232871163044,-0.00973632857164225,0.07568322175270871
ourselves,pronoun_anchor,True,P:we,full,family,morph,dice,within_block,89,21,36,16,20000,0.363337442115941,0.0,0.0,4.999750012499375e-05,0.6385106017923596,0.7568910728867161,0.8625222283101076,0.6361281810294968,0.0172,0.0009193749303266463,0.017249137543122843,0.6455814566464236,0.7724533689994217,0.883239343350363,-0.27279073891355576,0.0001,7.070891024120918e-05,0.00014999250037498125,-0.14118895579846985,-0.014712342357617703,0.11566767429690791
ourselves,pronoun_anchor,True,P:we,full,family,morph,hamming,within_block,89,21,36,16,20000,0.18071161048689133,0.0,0.0,4.999750012499375e-05,0.3099250936329588,0.3673533083645443,0.4185393258426966,0.29705056179775285,0.0167,0.0008929419730690025,0.017699115044247787,0.30266853932584264,0.3616573033707865,0.41362359550561795,-0.11633895131086153,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.05407303370786504,0.006008114856429547,0.06811797752808979
ourselves,pronoun_anchor,True,P:we,full,family,morph,idf_jaccard,within_block,89,21,36,16,20000,0.6876780961841056,0.0,0.0,4.999750012499375e-05,0.8892811505810572,0.932552945246867,0.9631936914641365,0.9223531670286869,0.454,0.0035206277481419487,0.45402729863506824,0.8631450968172791,0.9254165146449846,0.9671907240890258,-0.23467507084458128,0.0,0.0,4.999750012499375e-05,-0.047317552850235145,0.007165888512010943,0.07068120507167112
ourselves,pronoun_anchor,True,P:we,nonlocative,item,morph,jaccard,within_block,89,21,40,12,20000,0.5086038233308713,0.0,0.0,4.999750012499375e-05,0.776007154841397,0.8592018462088298,0.9242288028464168,0.7508592318838998,0.007,0.000589548452944216,0.007049647517624119,0.7759014076070965,0.8678545463285515,0.9383538433434694,-0.24225540855302852,0.0,0.0,4.999750012499375e-05,-0.091214703756828,-0.008645406136143952,0.07884641246719426
ourselves,pronoun_anchor,True,P:we,nonlocative,item,morph,dice,within_block,89,21,40,12,20000,0.3626208714284972,0.0,0.0,4.999750012499375e-05,0.6367542121701429,0.755201828818462,0.8608548262777812,0.6027777777777777,0.007,0.000589548452944216,0.007049647517624119,0.6350529100529101,0.7677248677248677,0.8850628306878298,-0.24015690634928055,0.0003,0.00012245917610571543,0.00034998250087495624,-0.13948029469369447,-0.012581496415154325,0.11819356354783231
ourselves,pronoun_anchor,True,P:we,nonlocative,item,morph,hamming,within_block,89,21,40,12,20000,0.18146067415730333,0.0,0.0,4.999750012499375e-05,0.3112359550561797,0.3685393258426966,0.4202247191011235,0.29119850187265917,0.007525,0.0006002597224008261,0.008099595020248988,0.30617977528089885,0.3698501872659176,0.4260299625468165,-0.10973782771535584,0.00035,0.00013226771993758295,0.00039998000099995,-0.06292134831460666,-0.0016853932584268705,0.06179775280898886
ourselves,pronoun_anchor,True,P:we,nonlocative,item,morph,idf_jaccard,within_block,89,21,40,12,20000,0.7086507316672137,0.0,0.0,4.999750012499375e-05,0.896455699818508,0.937144712631804,0.9657252834301271,0.9307045370696976,0.5884,0.003479924926471071,0.5884205789710515,0.8541620717793463,0.9241969978766639,0.9696499915104515,-0.22205380540248387,0.0,0.0,4.999750012499375e-05,-0.04409213951530345,0.012895973542028982,0.08318152436981156
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,jaccard,within_block,89,21,36,12,20000,0.5085555301966946,0.0,0.0,4.999750012499375e-05,0.7772727635761358,0.8603110897472366,0.9252797758714311,0.7508592318838998,0.007,0.000589548452944216,0.007049647517624119,0.7759014076070965,0.8678545463285515,0.9383538433434694,-0.24230370168720516,0.0,0.0,4.999750012499375e-05,-0.08996466802083539,-0.007635151420358921,0.0795699576471073
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,dice,within_block,89,21,36,12,20000,0.363337442115941,0.0,0.0,4.999750012499375e-05,0.6385106017923596,0.7568910728867161,0.8625222283101076,0.6027777777777777,0.007,0.000589548452944216,0.007049647517624119,0.6350529100529101,0.7677248677248677,0.8850628306878298,-0.23944033566183676,0.0003,0.00012245917610571543,0.00034998250087495624,-0.1376435614650103,-0.011084918062296056,0.11940249290126215
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,hamming,within_block,89,21,36,12,20000,0.18071161048689133,0.0,0.0,4.999750012499375e-05,0.3099250936329588,0.3673533083645443,0.4185393258426966,0.29119850187265917,0.007525,0.0006002597224008261,0.008099595020248988,0.30617977528089885,0.3698501872659176,0.4260299625468165,-0.11048689138576784,0.00035,0.00013226771993758295,0.00039998000099995,-0.06367041198501877,-0.002496878901373456,0.06054931335830205
ourselves,pronoun_anchor,True,P:we,nonlocative,family,morph,idf_jaccard,within_block,89,21,36,12,20000,0.7026054543836101,0.0,0.0,4.999750012499375e-05,0.8944300718458197,0.9355889684909994,0.9649601336456259,0.9286222164051431,0.5561,0.0035132971213424494,0.5561221938903055,0.856180796677275,0.9245887360426968,0.9694782143659507,-0.22601676202153298,0.0,0.0,4.999750012499375e-05,-0.04558136579462421,0.011012942351275201,0.07988736713154856
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,jaccard,fixed_total,89,21,40,16,20000,0.5094683594762832,0.0,0.0,4.999750012499375e-05,0.7815354972611198,0.8629153368167024,0.9269866393071942,0.7311912109077464,0.00245,0.0003495797266708483,0.0024998750062496873,0.778190908247255,0.8681284483613722,0.9385714460849975,-0.2217228514314632,0.0,0.0,4.999750012499375e-05,-0.0904196252237446,-0.0053006520128136,0.08108510196425715
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,dice,fixed_total,89,21,40,16,20000,0.3539948824207594,0.0,0.0,4.999750012499375e-05,0.6440624110763997,0.7611908171223862,0.8658998169183049,0.5827246401259559,0.00285,0.0003769628364295378,0.0028998550072496373,0.638789933567894,0.7688993115802327,0.8854736601118179,-0.22872975770519655,0.00015,8.659820992663836e-05,0.000199990000499975,-0.13935539256023502,-0.007556514422853322,0.12320261133756233
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,hamming,fixed_total,89,21,40,16,20000,0.17640449438202252,0.0,0.0,4.999750012499375e-05,0.3134831460674158,0.37078651685393255,0.42191011235955067,0.27176966292134835,0.002725,0.00036091582365087305,0.002999850007499625,0.2984550561797753,0.3588483146067417,0.41362359550561806,-0.09536516853932583,0.00015,8.659820992663836e-05,0.000199990000499975,-0.05154494382022473,0.011376404494381986,0.07345505617977527
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,idf_jaccard,fixed_total,89,21,40,16,20000,0.720318753068282,0.0,0.0,4.999750012499375e-05,0.8889358830079668,0.9331529111068263,0.9634210671492346,0.8987912058666884,0.19815,0.002818639053037044,0.19819009049547523,0.8604502672428102,0.9239366061507956,0.9681825110275651,-0.1784724527984064,0.0,0.0,4.999750012499375e-05,-0.0488268409442497,0.008889031482026022,0.07573997295143484
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,jaccard,fixed_total,89,21,33,16,20000,0.5177721209385204,0.0,0.0,4.999750012499375e-05,0.7841625228442115,0.8660968718463218,0.9299863737122889,0.7311912109077464,0.00245,0.0003495797266708483,0.0024998750062496873,0.778190908247255,0.8681284483613722,0.9385714460849975,-0.21341908996922598,0.0,0.0,4.999750012499375e-05,-0.08681439267797755,-0.0022562448901726206,0.08447879543520352
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,dice,fixed_total,89,21,33,16,20000,0.3613266569230853,0.0,0.0,4.999750012499375e-05,0.6474753628772831,0.76604314039239,0.8714321907178706,0.5827246401259559,0.00285,0.0003769628364295378,0.0028998550072496373,0.638789933567894,0.7688993115802327,0.8854736601118179,-0.22139798320287063,0.00015,8.659820992663836e-05,0.000199990000499975,-0.13340660204884258,-0.0028184896525370595,0.12845990754588338
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,hamming,fixed_total,89,21,33,16,20000,0.17671092951991832,0.0,0.0,4.999750012499375e-05,0.3088185223016684,0.36533878106911816,0.41573033707865176,0.27176966292134835,0.002725,0.00036091582365087305,0.002999850007499625,0.2984550561797753,0.3588483146067417,0.41362359550561806,-0.09505873340143003,0.0003,0.00012245917610571543,0.00034998250087495624,-0.05607337419135172,0.005788219271365386,0.06765087674497787
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,idf_jaccard,fixed_total,89,21,33,16,20000,0.727951960034088,0.0,0.0,4.999750012499375e-05,0.888544461441299,0.9323617637396928,0.9627482918455644,0.8944999528802897,0.14655,0.002500793388782582,0.1465926703664817,0.8640681685580269,0.9250360644560147,0.9677904564417623,-0.1665479928462017,0.0,0.0,4.999750012499375e-05,-0.04964145240427738,0.007140305708058681,0.0714941133441507
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,jaccard,fixed_total,89,21,40,12,20000,0.5094683594762832,0.0,0.0,4.999750012499375e-05,0.7815354972611198,0.8629153368167024,0.9269866393071942,0.6951597097817572,0.00075,0.00019358137484643085,0.0007999600019999,0.7680349952224953,0.8633158593163408,0.9381207761648548,-0.185691350305474,0.0,0.0,4.999750012499375e-05,-0.08603691020432173,-0.0007832818545253639,0.0886115529278817
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,dice,fixed_total,89,21,40,12,20000,0.3539948824207594,0.0,0.0,4.999750012499375e-05,0.6440624110763997,0.7611908171223862,0.8658998169183049,0.5358465608465609,0.00075,0.00019358137484643085,0.0007999600019999,0.6247321428571428,0.7611111111111111,0.8843915343915345,-0.18185167842580152,0.00325,0.0004024673576809676,0.0032998350082495873,-0.13249695822253973,-0.00022252654635990243,0.13288628816915316
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,hamming,fixed_total,89,21,40,12,20000,0.17640449438202252,0.0,0.0,4.999750012499375e-05,0.3134831460674158,0.37078651685393255,0.42191011235955067,0.2593632958801498,0.000825,0.00019835053792917944,0.0009499525023748813,0.300561797752809,0.36610486891385774,0.42602996254681647,-0.08295880149812726,0.0037,0.0004264089483460231,0.0038498075096245186,-0.05973782771535585,0.00393258426966292,0.06835205992509358
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,idf_jaccard,fixed_total,89,21,40,12,20000,0.7345155276244343,0.0,0.0,4.999750012499375e-05,0.8932486856353642,0.9357900470017282,0.9647173701689721,0.8850718588898326,0.14365,0.002480129316602534,0.14369281535923203,0.8491279309103684,0.9212283586054902,0.9700080751241936,-0.15055633126539836,0.0,0.0,4.999750012499375e-05,-0.04606893598558348,0.014158872435420522,0.0883487118235874
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,jaccard,fixed_total,89,21,33,12,20000,0.5177721209385204,0.0,0.0,4.999750012499375e-05,0.7841625228442115,0.8660968718463218,0.9299863737122889,0.6951597097817572,0.00075,0.00019358137484643085,0.0007999600019999,0.7680349952224953,0.8633158593163408,0.9381207761648548,-0.1773875888432368,0.0,0.0,4.999750012499375e-05,-0.0835731743628309,0.002259666051234732,0.09213553214579578
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,dice,fixed_total,89,21,33,12,20000,0.3613266569230853,0.0,0.0,4.999750012499375e-05,0.6474753628772831,0.76604314039239,0.8714321907178706,0.5358465608465609,0.00075,0.00019358137484643085,0.0007999600019999,0.6247321428571428,0.7611111111111111,0.8843915343915345,-0.1745199039234756,0.0037,0.0004293305442614254,0.003749812509374531,-0.12879428923842307,0.004622767541192507,0.1379796955684166
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,hamming,fixed_total,89,21,33,12,20000,0.17671092951991832,0.0,0.0,4.999750012499375e-05,0.3088185223016684,0.36533878106911816,0.41573033707865176,0.2593632958801498,0.000825,0.00019835053792917944,0.0009499525023748813,0.300561797752809,0.36610486891385774,0.42602996254681647,-0.08265236636023146,0.00635,0.0005605796887859691,0.006449677516124194,-0.06511746680286012,-0.001532175689479054,0.06239359891045293
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,idf_jaccard,fixed_total,89,21,33,12,20000,0.7424641768629134,0.0,0.0,4.999750012499375e-05,0.8932096212777118,0.9351293555004205,0.9643232373284375,0.8784341169060549,0.0953,0.0020763215202739623,0.09534523273836308,0.8529382862387884,0.9220223078125609,0.9693084489058306,-0.13596994004314145,0.0,0.0,4.999750012499375e-05,-0.04654067243375167,0.012656660631117811,0.08416115809333909
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,jaccard,within_block,89,21,40,16,20000,0.5094683594762832,0.0,0.0,4.999750012499375e-05,0.778489903351756,0.8613542672877506,0.9266715165570498,0.7311912109077464,0.0022,0.00033130573217861586,0.0022498875056247186,0.7803890070515246,0.8695867871582921,0.9398639383050693,-0.2217228514314632,0.0,0.0,4.999750012499375e-05,-0.09304478967601368,-0.008460610277737313,0.07694673378522097
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,dice,within_block,89,21,40,16,20000,0.3539948824207594,0.0,0.0,4.999750012499375e-05,0.6398672442189759,0.7586633008583076,0.8650894263012743,0.5827246401259559,0.0025,0.00035312000040600125,0.0025498725063746812,0.6411875040164514,0.7708643604202815,0.8876258755864018,-0.22872975770519655,0.00035,0.00013226771993758295,0.00039998000099995,-0.14355531457740986,-0.012517864439862858,0.1167784359180896
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,hamming,within_block,89,21,40,16,20000,0.17640449438202252,0.0,0.0,4.999750012499375e-05,0.3117977528089888,0.36966292134831463,0.42191011235955056,0.27176966292134835,0.002375,0.0003414656625342209,0.0024998750062496873,0.29985955056179775,0.3602528089887641,0.41502808988764045,-0.09536516853932583,0.0003,0.00012245917610571543,0.00034998250087495624,-0.05323033707865171,0.009129213483146104,0.07065308988763998
you_pron_sing,pronoun_anchor,True,P:you,full,item,morph,idf_jaccard,within_block,89,21,40,16,20000,0.720318753068282,0.0,0.0,4.999750012499375e-05,0.8881810154780541,0.9327208244449365,0.963315325493781,0.8987912058666884,0.1894,0.002770697716874202,0.1894405279736013,0.8595658056987014,0.9248242555871635,0.9683322044710763,-0.1784724527984064,0.0,0.0,4.999750012499375e-05,-0.048715859266217874,0.007708962028809607,0.0723956601921196
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,jaccard,within_block,89,21,33,16,20000,0.5177721209385204,0.0,0.0,4.999750012499375e-05,0.7808580136219604,0.864284085950922,0.9297064781503362,0.7311912109077464,0.0022,0.00033130573217861586,0.0022498875056247186,0.7803890070515246,0.8695867871582921,0.9398639383050693,-0.21341908996922598,0.0,0.0,4.999750012499375e-05,-0.08976325532925336,-0.005413202120630511,0.07935536270441272
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,dice,within_block,89,21,33,16,20000,0.3613266569230853,0.0,0.0,4.999750012499375e-05,0.6432087212806729,0.763380181015095,0.8702426609257949,0.5827246401259559,0.0025,0.00035312000040600125,0.0025498725063746812,0.6411875040164514,0.7708643604202815,0.8876258755864018,-0.22139798320287063,0.0004,0.00014139660409635905,0.00044997750112494374,-0.1387387718661472,-0.007856943859508247,0.12076595890427648
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,hamming,within_block,89,21,33,16,20000,0.17671092951991832,0.0,0.0,4.999750012499375e-05,0.3074565883554647,0.36465781409601616,0.41573033707865165,0.27176966292134835,0.002375,0.0003414656625342209,0.0024998750062496873,0.29985955056179775,0.3602528089887641,0.41502808988764045,-0.09505873340143003,0.00045,0.00014996999549902475,0.0004999750012499375,-0.05820352400408573,0.0036814776983316033,0.0644162836227442
you_pron_sing,pronoun_anchor,True,P:you,full,family,morph,idf_jaccard,within_block,89,21,33,16,20000,0.727951960034088,0.0,0.0,4.999750012499375e-05,0.8873341315529901,0.9316814176909839,0.9627757591578341,0.8944999528802897,0.1374,0.0024344112877482094,0.13744312784360782,0.863730442431017,0.925816108189371,0.96792928239572,-0.1665479928462017,0.0,0.0,4.999750012499375e-05,-0.04998432409152455,0.005642624192708945,0.06823319392369687
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,jaccard,within_block,89,21,40,12,20000,0.5094683594762832,0.0,0.0,4.999750012499375e-05,0.778489903351756,0.8613542672877506,0.9266715165570498,0.6951597097817572,0.0005,0.00015807830160231317,0.0005499725013749313,0.7708303251518008,0.8655712084988401,0.9405139745078769,-0.185691350305474,0.0,0.0,4.999750012499375e-05,-0.08975189909257555,-0.004349734213730694,0.08269433388774752
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,dice,within_block,89,21,40,12,20000,0.3539948824207594,0.0,0.0,4.999750012499375e-05,0.6398672442189759,0.7586633008583076,0.8650894263012743,0.5358465608465609,0.00055,0.00016578977445085578,0.000599970001499925,0.6281746031746033,0.7640211640211642,0.8890277777777773,-0.18185167842580152,0.00405,0.0004490990531029596,0.004099795010249488,-0.1379924717075815,-0.00562503894676325,0.12463080537230176
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,hamming,within_block,89,21,40,12,20000,0.17640449438202252,0.0,0.0,4.999750012499375e-05,0.3117977528089888,0.36966292134831463,0.42191011235955056,0.2593632958801498,0.000625,0.00017133866054346825,0.0007499625018749063,0.3024344569288389,0.36797752808988765,0.4279026217228465,-0.08295880149812726,0.004275,0.0004606754061608803,0.004349782510874456,-0.06254681647940075,0.0014981273408238849,0.06479400749063668
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,item,morph,idf_jaccard,within_block,89,21,40,12,20000,0.7345155276244343,0.0,0.0,4.999750012499375e-05,0.8925286304150288,0.9354949498069458,0.964688992715828,0.8850718588898326,0.1317,0.002391242648095358,0.13174341282935853,0.8499029651023282,0.9221241640436297,0.9695588565125558,-0.15055633126539836,0.0,0.0,4.999750012499375e-05,-0.04673825683503974,0.012889468431804718,0.08501451388845227
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,jaccard,within_block,89,21,33,12,20000,0.5177721209385204,0.0,0.0,4.999750012499375e-05,0.7808580136219604,0.864284085950922,0.9297064781503362,0.6951597097817572,0.0005,0.00015807830160231317,0.0005499725013749313,0.7708303251518008,0.8655712084988401,0.9405139745078769,-0.1773875888432368,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.08684307091114922,-0.0012624551459088362,0.08570527096955466
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,dice,within_block,89,21,33,12,20000,0.3613266569230853,0.0,0.0,4.999750012499375e-05,0.6432087212806729,0.763380181015095,0.8702426609257949,0.5358465608465609,0.00055,0.00016578977445085578,0.000599970001499925,0.6281746031746033,0.7640211640211642,0.8890277777777773,-0.1745199039234756,0.00475,0.00048619306266616886,0.0047997600119994,-0.1330300285831213,-0.0008430746725872074,0.12938165371254362
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,hamming,within_block,89,21,33,12,20000,0.17671092951991832,0.0,0.0,4.999750012499375e-05,0.3074565883554647,0.36465781409601616,0.41573033707865165,0.2593632958801498,0.000625,0.00017133866054346825,0.0007499625018749063,0.3024344569288389,0.36797752808988765,0.4279026217228465,-0.08265236636023146,0.007425,0.0006065367780218727,0.007499625018749062,-0.06716036772216544,-0.004000680966973091,0.058818522301668286
you_pron_sing,pronoun_anchor,True,P:you,nonlocative,family,morph,idf_jaccard,within_block,89,21,33,12,20000,0.7424641768629134,0.0,0.0,4.999750012499375e-05,0.891882687161523,0.9345252351098592,0.9643941810940436,0.8784341169060549,0.0867,0.0019898124202229173,0.08674566271686415,0.8534159252971609,0.92290324254715,0.9689647728180414,-0.13596994004314145,0.0,0.0,4.999750012499375e-05,-0.04743275854215211,0.011232366134219796,0.0810156602212019
you_pron_plur,pronoun_anchor,True,P:you,full,item,morph,jaccard,fixed_total,89,24,40,16,20000,0.5176405848100957,0.0,0.0,4.999750012499375e-05,0.7721705441825537,0.8520350556975661,0.9164288880103949,0.7598643011342173,0.0136,0.0008190149811065509,0.013649317534123294,0.7702110709405601,0.8581779733505528,0.9289125182331618,-0.24222371632412165,0.0,0.0,4.999750012499375e-05,-0.0902670197664295,-0.006173899638825475,0.07934737031180711
you_pron_plur,pronoun_anchor,True,P:you,full,item,morph,dice,fixed_total,89,24,40,16,20000,0.3586764988919149,0.0,0.0,4.999750012499375e-05,0.6315113840272873,0.7446539942016004,0.8478374090788671,0.6211638022488153,0.0181,0.0009426897332615115,0.01814909254537273,0.6282948987028747,0.7533132183331035,0.8685567542866014,-0.2624873033569004,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.13603526973112093,-0.008418046081803965,0.11868590096336078
you_pron_plur,pronoun_anchor,True,P:you,full,item,morph,hamming,fixed_total,89,24,40,16,20000,0.18792134831460672,0.0,0.0,4.999750012499375e-05,0.327808988764045,0.38679775280898887,0.4407443820224708,0.30969101123595516,0.01575,0.0008661029856310887,0.0167991600419979,0.3153089887640449,0.37710674157303375,0.4360955056179775,-0.12176966292134844,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.055758426966292185,0.009410112359550471,0.0742977528089887
you_pron_plur,pronoun_anchor,True,P:you,full,item,morph,idf_jaccard,fixed_total,89,24,40,16,20000,0.7239011182386406,0.0,0.0,4.999750012499375e-05,0.8900498075734385,0.9308515457801162,0.9594516882603834,0.9058529725725576,0.28725,0.0031995911839150966,0.2872856357182141,0.8604614631982778,0.9213096226001576,0.9640656586198766,-0.18195185433391703,0.0,0.0,4.999750012499375e-05,-0.04530733849968825,0.00960294692224506,0.07058468675697613
you_pron_plur,pronoun_anchor,True,P:you,full,family,morph,jaccard,fixed_total,89,24,33,16,20000,0.5324852850012819,0.0,0.0,4.999750012499375e-05,0.7753562273073642,0.855474852596793,0.9192511454544435,0.7598643011342173,0.0136,0.0008190149811065509,0.013649317534123294,0.7702110709405601,0.8581779733505528,0.9289125182331618,-0.22737901613293543,0.0,0.0,4.999750012499375e-05,-0.0868512936289785,-0.002904863457069362,0.08276792545686971
you_pron_plur,pronoun_anchor,True,P:you,full,family,morph,dice,fixed_total,89,24,33,16,20000,0.3715504712313107,0.0,0.0,4.999750012499375e-05,0.6363046013210444,0.7498493981694316,0.8530522777727524,0.6211638022488153,0.0181,0.0009426897332615115,0.01814909254537273,0.6282948987028747,0.7533132183331035,0.8685567542866014,-0.2496133310175046,0.0002,9.999249934368202e-05,0.00024998750062496874,-0.13116848360992303,-0.0034664081920672274,0.12339314395153833
you_pron_plur,pronoun_anchor,True,P:you,full,family,morph,hamming,fixed_total,89,24,33,16,20000,0.19135171944160706,0.0,0.0,4.999750012499375e-05,0.3248212461695607,0.3827034388832142,0.4358188627851548,0.30969101123595516,0.01575,0.0008661029856310887,0.0167991600419979,0.3153089887640449,0.37710674157303375,0.4360955056179775,-0.1183392917943481,0.0002,9.999249934368202e-05,0.00024998750062496874,-0.059480337078651684,0.005022131426625831,0.0693117977528088
you_pron_plur,pronoun_anchor,True,P:you,full,family,morph,idf_jaccard,fixed_total,89,24,33,16,20000,0.7304115678838109,0.0,0.0,4.999750012499375e-05,0.8888137846403439,0.9296296056006728,0.9587346098813202,0.8995725780339117,0.2016,0.0028369480808997346,0.2016399180040998,0.8634973596967155,0.9223314006895,0.9637624416401726,-0.16916101015010077,0.0,0.0,4.999750012499375e-05,-0.04712000676315016,0.007511351941129896,0.06754103732089684
you_pron_plur,pronoun_anchor,True,P:you,nonlocative,item,morph,jaccard,fixed_total,89,24,40,12,20000,0.5176405848100957,0.0,0.0,4.999750012499375e-05,0.7721705441825537,0.8520350556975661,0.9164288880103949,0.7234067735313676,0.00395,0.00044354223190759887,0.0039998000099995,0.758423120273933,0.8537307257584447,0.9279730904376394,-0.20576618872127195,0.0,0.0,4.999750012499375e-05,-0.08603758489745313,-0.0010130467286841305,0.08740690575835335
