diagnostic,weighting,altered_dummy_it,holdout,lemma,role,features,d_pronoun,d_compound,delta
no_morph_no_particle_stress,equal_block_total,False,family,their_sing,pronoun_anchor,88,0.7453637174145369,0.8525563515367159,-0.10719263412217905
no_morph_no_particle_stress,equal_block_total,False,family,theirs_sing,pronoun_anchor,88,0.6739543682257404,0.772627677100406,-0.09867330887466563
no_morph_no_particle_stress,equal_block_total,False,family,their_plur,pronoun_anchor,88,0.769553251548611,0.8704559666388949,-0.10090271509028392
no_morph_no_particle_stress,equal_block_total,False,family,theirs_plur,pronoun_anchor,88,0.6979355953504465,0.7895070140740861,-0.09157141872363961
no_morph_no_particle_stress,equal_block_total,False,family,them_sing,pronoun_anchor,88,0.7212148658594988,0.8261040822160184,-0.1048892163565196
no_morph_no_particle_stress,equal_block_total,False,family,them_plur,pronoun_anchor,88,0.7428997549384534,0.8606604172060316,-0.1177606622675782
no_morph_no_particle_stress,equal_block_total,False,family,themself,pronoun_anchor,88,0.7502655829678853,0.8437630540688019,-0.09349747110091666
no_morph_no_particle_stress,equal_block_total,False,family,themselves,pronoun_anchor,88,0.7495162102880721,0.8653677831720471,-0.11585157288397496
no_morph_no_particle_stress,equal_block_total,False,family,they_sing,pronoun_anchor,88,0.7531328666366409,0.8398942139541064,-0.08676134731746543
no_morph_no_particle_stress,equal_block_total,False,family,they_plur,pronoun_anchor,88,0.7724518202918698,0.873254317939938,-0.10080249764806826
no_morph_no_particle_stress,equal_block_total,False,family,we_pron,pronoun_anchor,88,0.571355191959477,0.7644815311338164,-0.1931263391743394
no_morph_no_particle_stress,equal_block_total,False,family,us_pron,pronoun_anchor,88,0.5352601383456427,0.7458813982062357,-0.210621259860593
no_morph_no_particle_stress,equal_block_total,False,family,our,pronoun_anchor,88,0.6239403588307199,0.8037061757870886,-0.17976581695636873
no_morph_no_particle_stress,equal_block_total,False,family,ours,pronoun_anchor,88,0.4935885943331194,0.6559912257725677,-0.16240263143944833
no_morph_no_particle_stress,equal_block_total,False,family,ourselves,pronoun_anchor,88,0.5613848407541971,0.7672076137039012,-0.20582277294970408
no_morph_no_particle_stress,equal_block_total,False,family,you_pron_sing,pronoun_anchor,88,0.5705374045102738,0.7236341708812675,-0.15309676637099368
no_morph_no_particle_stress,equal_block_total,False,family,you_pron_plur,pronoun_anchor,88,0.584573432440744,0.7566667156814271,-0.17209328324068307
no_morph_no_particle_stress,equal_block_total,False,family,your_sing,pronoun_anchor,88,0.6540195555454077,0.7975999909209603,-0.14358043537555265
no_morph_no_particle_stress,equal_block_total,False,family,yours_sing,pronoun_anchor,88,0.5075542888793122,0.6559912257725677,-0.14843693689325554
no_morph_no_particle_stress,equal_block_total,False,family,your_plur,pronoun_anchor,88,0.6540195555454077,0.7975999909209603,-0.14358043537555265
no_morph_no_particle_stress,equal_block_total,False,family,yours_plur,pronoun_anchor,88,0.5075542888793122,0.6559912257725677,-0.14843693689325554
no_morph_no_particle_stress,equal_block_total,False,family,yourself,pronoun_anchor,88,0.5450462532674026,0.7356665377421387,-0.1906202844747361
no_morph_no_particle_stress,equal_block_total,False,family,yourselves,pronoun_anchor,88,0.5549698125354159,0.7619085945184169,-0.20693878198300097
no_components,equal_feature,False,item,anybody,compound_anchor,105,0.7643255861929829,0.4056465610479875,0.35867902514499533
no_components,equal_feature,False,item,anyone,compound_anchor,105,0.7643255861929829,0.4056465610479875,0.35867902514499533
no_components,equal_feature,False,item,anything,compound_anchor,105,0.7647716016815239,0.4225247893227021,0.3422468123588218
no_components,equal_feature,False,item,anywhere,compound_anchor,105,0.8427431723392329,0.5090302920930108,0.33371288024622214
no_components,equal_feature,False,item,everybody,compound_anchor,105,0.7069142107329048,0.4348313114489585,0.27208289928394636
no_components,equal_feature,False,item,everyone,compound_anchor,105,0.7069142107329048,0.4348313114489585,0.27208289928394636
no_components,equal_feature,False,item,everything,compound_anchor,105,0.7322334488833376,0.41316225072629253,0.3190711981570451
no_components,equal_feature,False,item,everywhere,compound_anchor,105,0.7940635318076671,0.4831441209480426,0.3109194108596245
no_components,equal_feature,False,item,nobody,compound_anchor,105,0.752076171341843,0.3756598196407134,0.37641635170112964
no_components,equal_feature,False,item,no_one,compound_anchor,105,0.752076171341843,0.3756598196407134,0.37641635170112964
no_components,equal_feature,False,item,nothing,compound_anchor,105,0.7919752723912685,0.42166699970959604,0.3703082726816725
no_components,equal_feature,False,item,nowhere,compound_anchor,105,0.846375111019284,0.5002317020515018,0.3461434089677822
no_components,equal_feature,False,item,somebody,compound_anchor,105,0.7567614250211461,0.3942713101315252,0.36249011488962085
no_components,equal_feature,False,item,someone,compound_anchor,105,0.7567614250211461,0.3942713101315252,0.36249011488962085
no_components,equal_feature,False,item,something,compound_anchor,105,0.7729973240989177,0.4244038188977009,0.34859350520121685
no_components,equal_feature,False,item,somewhere,compound_anchor,105,0.8525521638656498,0.5279646884726567,0.32458747539299315
no_components,equal_feature,False,item,each_other,target,105,0.6803808378816427,0.6243745568368413,0.05600628104480143
no_components,equal_feature,False,item,one_another,target,105,0.6803808378816427,0.6243745568368413,0.05600628104480143
no_components,equal_feature,False,item,he,pronoun_anchor,105,0.5469196545934791,0.7976019830290129,-0.25068232843553373
no_components,equal_feature,False,item,him,pronoun_anchor,105,0.4989015597749031,0.7902543284886293,-0.29135276871372623
no_components,equal_feature,False,item,himself,pronoun_anchor,105,0.5218945065611045,0.7345268205714197,-0.21263231401031524
no_components,equal_feature,False,item,his,pronoun_anchor,105,0.47127659474719286,0.7293648669574213,-0.25808827221022845
no_components,equal_feature,False,item,she,pronoun_anchor,105,0.5263329250747685,0.802860682259397,-0.2765277571846285
no_components,equal_feature,False,item,her_acc,pronoun_anchor,105,0.4635509896457573,0.7662207879988577,-0.3026697983531004
no_components,equal_feature,False,item,her_dep,pronoun_anchor,105,0.5617771805760436,0.8226631272240318,-0.26088594664798814
no_components,equal_feature,False,item,hers,pronoun_anchor,105,0.45002411689162136,0.7195195211140268,-0.2694954042224055
no_components,equal_feature,False,item,herself,pronoun_anchor,105,0.5029717967028471,0.7410585555371842,-0.23808675883433716
no_components,equal_feature,False,item,it_plain,pronoun_anchor,105,0.5732616490481254,0.786242652854495,-0.21298100380636964
no_components,equal_feature,False,item,it_dum,pronoun_anchor,105,0.7519125227733635,0.7876335681789965,-0.035721045405633034
no_components,equal_feature,False,item,its,pronoun_anchor,105,0.5735511155719564,0.767934586369073,-0.1943834707971166
no_components,equal_feature,False,item,itself,pronoun_anchor,105,0.5719722631670558,0.702345237592229,-0.13037297442517315
no_components,equal_feature,False,item,I,pronoun_anchor,105,0.5355814517195283,0.821312836937837,-0.28573138521830865
no_components,equal_feature,False,item,me,pronoun_anchor,105,0.5075124733255405,0.8161136663186652,-0.3086011929931247
no_components,equal_feature,False,item,mine,pronoun_anchor,105,0.42929694241522454,0.7254469418433422,-0.2961499994281177
no_components,equal_feature,False,item,my,pronoun_anchor,105,0.565881138604153,0.836162841094861,-0.27028170249070804
no_components,equal_feature,False,item,myself,pronoun_anchor,105,0.49036165028215856,0.7410585555371842,-0.2506969052550257
no_components,equal_feature,False,item,their_sing,pronoun_anchor,105,0.5587330484487174,0.8108041528650574,-0.25207110441633995
no_components,equal_feature,False,item,theirs_sing,pronoun_anchor,105,0.45058951357283245,0.7115533954870878,-0.2609638819142554
no_components,equal_feature,False,item,their_plur,pronoun_anchor,105,0.577550669320026,0.827529010878662,-0.24997834155863607
no_components,equal_feature,False,item,theirs_plur,pronoun_anchor,105,0.4686729790883156,0.727362423670096,-0.25868944458178034
no_components,equal_feature,False,item,them_sing,pronoun_anchor,105,0.48199732434969456,0.7852736226740903,-0.30327629832439573
no_components,equal_feature,False,item,them_plur,pronoun_anchor,105,0.5070480282716664,0.822017732707343,-0.3149697044356766
no_components,equal_feature,False,item,themself,pronoun_anchor,105,0.5211148749015396,0.7410585555371842,-0.21994368063564462
no_components,equal_feature,False,item,themselves,pronoun_anchor,105,0.5221920078539454,0.7681177190282166,-0.2459257111742712
no_components,equal_feature,False,item,they_sing,pronoun_anchor,105,0.529114292746374,0.792110349273617,-0.262996056527243
no_components,equal_feature,False,item,they_plur,pronoun_anchor,105,0.546442243543031,0.8285468462859349,-0.28210460274290394
no_components,equal_feature,False,item,we_pron,pronoun_anchor,105,0.5180676352060425,0.8123255244998989,-0.29425788929385643
no_components,equal_feature,False,item,us_pron,pronoun_anchor,105,0.4831359874512405,0.7942191225139594,-0.31108313506271895
no_components,equal_feature,False,item,our,pronoun_anchor,105,0.5615180328243469,0.8277429673031782,-0.26622493447883133
no_components,equal_feature,False,item,ours,pronoun_anchor,105,0.43499743175364214,0.7115533954870878,-0.2765559637334457
no_components,equal_feature,False,item,ourselves,pronoun_anchor,105,0.49807504426312493,0.7526920401347271,-0.2546169958716022
no_components,equal_feature,False,item,you_pron_sing,pronoun_anchor,105,0.5099486404243363,0.7593104398519487,-0.24936179942761239
no_components,equal_feature,False,item,you_pron_plur,pronoun_anchor,105,0.5140462808957261,0.7792606030238753,-0.2652143221281492
no_components,equal_feature,False,item,your_sing,pronoun_anchor,105,0.5752872428313746,0.8221331354953901,-0.24684589266401558
no_components,equal_feature,False,item,yours_sing,pronoun_anchor,105,0.4444010892343454,0.7115533954870878,-0.26715230625274244
no_components,equal_feature,False,item,your_plur,pronoun_anchor,105,0.5752872428313746,0.8221331354953901,-0.24684589266401558
no_components,equal_feature,False,item,yours_plur,pronoun_anchor,105,0.44746007280892475,0.690233639343033,-0.2427735665341082
no_components,equal_feature,False,item,yourself,pronoun_anchor,105,0.49846218821611366,0.7315516573267592,-0.23308946911064554
no_components,equal_feature,False,item,yourselves,pronoun_anchor,105,0.4966437706288923,0.7496282581768392,-0.2529844875479469
no_components,equal_feature,False,family,anybody,compound_anchor,105,0.7643255861929829,0.44838189430219794,0.3159436918907849
no_components,equal_feature,False,family,anyone,compound_anchor,105,0.7643255861929829,0.44838189430219794,0.3159436918907849
no_components,equal_feature,False,family,anything,compound_anchor,105,0.7647716016815239,0.4492133343236284,0.3155582673578955
no_components,equal_feature,False,family,anywhere,compound_anchor,105,0.8427431723392329,0.5367667923193286,0.30597638001990435
no_components,equal_feature,False,family,everybody,compound_anchor,105,0.7069142107329048,0.48482701809907697,0.22208719263382787
no_components,equal_feature,False,family,everyone,compound_anchor,105,0.7069142107329048,0.48482701809907697,0.22208719263382787
no_components,equal_feature,False,family,everything,compound_anchor,105,0.7322334488833376,0.44978614674119893,0.2824473021421387
no_components,equal_feature,False,family,everywhere,compound_anchor,105,0.7940635318076671,0.5031725754274775,0.2908909563801896
no_components,equal_feature,False,family,nobody,compound_anchor,105,0.752076171341843,0.40999623048958905,0.34207994085225396
no_components,equal_feature,False,family,no_one,compound_anchor,105,0.752076171341843,0.40999623048958905,0.34207994085225396
no_components,equal_feature,False,family,nothing,compound_anchor,105,0.7919752723912685,0.45103010979025177,0.34094516260101676
no_components,equal_feature,False,family,nowhere,compound_anchor,105,0.846375111019284,0.5189677884839176,0.3274073225353664
no_components,equal_feature,False,family,somebody,compound_anchor,105,0.7567614250211461,0.42581973731167283,0.33094168770947324
no_components,equal_feature,False,family,someone,compound_anchor,105,0.7567614250211461,0.42581973731167283,0.33094168770947324
no_components,equal_feature,False,family,something,compound_anchor,105,0.7729973240989177,0.4458486889660415,0.32714863513287623
no_components,equal_feature,False,family,somewhere,compound_anchor,105,0.8525521638656498,0.5364990704673641,0.3160530933982857
no_components,equal_feature,False,family,each_other,target,105,0.6803808378816427,0.6243745568368413,0.05600628104480143
no_components,equal_feature,False,family,one_another,target,105,0.6803808378816427,0.6243745568368413,0.05600628104480143
no_components,equal_feature,False,family,he,pronoun_anchor,105,0.5554411349393983,0.7976019830290129,-0.24216084808961458
no_components,equal_feature,False,family,him,pronoun_anchor,105,0.5074797850315822,0.7902543284886293,-0.2827745434570471
no_components,equal_feature,False,family,himself,pronoun_anchor,105,0.5279071137346112,0.7345268205714197,-0.20661970683680853
no_components,equal_feature,False,family,his,pronoun_anchor,105,0.4696853934091072,0.7293648669574213,-0.2596794735483141
no_components,equal_feature,False,family,she,pronoun_anchor,105,0.5323479563223317,0.802860682259397,-0.2705127259370653
no_components,equal_feature,False,family,her_acc,pronoun_anchor,105,0.4700516545610657,0.7662207879988577,-0.29616913343779205
no_components,equal_feature,False,family,her_dep,pronoun_anchor,105,0.5594539162542401,0.8226631272240318,-0.26320921096979166
no_components,equal_feature,False,family,hers,pronoun_anchor,105,0.4512427429162359,0.7195195211140268,-0.26827677819779094
no_components,equal_feature,False,family,herself,pronoun_anchor,105,0.5042832843527405,0.7410585555371842,-0.23677527118444375
no_components,equal_feature,False,family,it_plain,pronoun_anchor,105,0.573499244516695,0.786242652854495,-0.21274340833780003
no_components,equal_feature,False,family,it_dum,pronoun_anchor,105,0.7572857570607573,0.7876335681789965,-0.030347811118239254
no_components,equal_feature,False,family,its,pronoun_anchor,105,0.5706013753297883,0.767934586369073,-0.1973332110392847
no_components,equal_feature,False,family,itself,pronoun_anchor,105,0.5727619194403534,0.702345237592229,-0.12958331815187563
no_components,equal_feature,False,family,I,pronoun_anchor,105,0.5388118489140044,0.821312836937837,-0.2825009880238326
no_components,equal_feature,False,family,me,pronoun_anchor,105,0.5120360956814048,0.8161136663186652,-0.3040775706372604
no_components,equal_feature,False,family,mine,pronoun_anchor,105,0.42630215823913825,0.7254469418433422,-0.299144783604204
no_components,equal_feature,False,family,my,pronoun_anchor,105,0.5615585122950154,0.836162841094861,-0.27460432879984564
no_components,equal_feature,False,family,myself,pronoun_anchor,105,0.487133407997013,0.7410585555371842,-0.25392514754017126
no_components,equal_feature,False,family,their_sing,pronoun_anchor,105,0.5700804022516665,0.8108041528650574,-0.2407237506133909
no_components,equal_feature,False,family,theirs_sing,pronoun_anchor,105,0.4646077867892525,0.7115533954870878,-0.24694560869783533
no_components,equal_feature,False,family,their_plur,pronoun_anchor,105,0.5920456611820886,0.827529010878662,-0.23548334969657347
no_components,equal_feature,False,family,theirs_plur,pronoun_anchor,105,0.4864213240018691,0.727362423670096,-0.24094109966822685
no_components,equal_feature,False,family,them_sing,pronoun_anchor,105,0.4925830171709542,0.7852736226740903,-0.2926906055031361
no_components,equal_feature,False,family,them_plur,pronoun_anchor,105,0.5271999473896836,0.822017732707343,-0.29481778531765945
no_components,equal_feature,False,family,themself,pronoun_anchor,105,0.5299281009910037,0.7410585555371842,-0.2111304545461805
no_components,equal_feature,False,family,themselves,pronoun_anchor,105,0.5372502295060729,0.7681177190282166,-0.23086748952214364
no_components,equal_feature,False,family,they_sing,pronoun_anchor,105,0.5400160667239553,0.792110349273617,-0.2520942825496617
no_components,equal_feature,False,family,they_plur,pronoun_anchor,105,0.5682002756192233,0.8285468462859349,-0.26034657066671163
no_components,equal_feature,False,family,we_pron,pronoun_anchor,105,0.5236609565321337,0.8123255244998989,-0.2886645679677652
no_components,equal_feature,False,family,us_pron,pronoun_anchor,105,0.48901930047773756,0.7942191225139594,-0.30519982203622187
no_components,equal_feature,False,family,our,pronoun_anchor,105,0.5589305103125901,0.8277429673031782,-0.2688124569905881
no_components,equal_feature,False,family,ours,pronoun_anchor,105,0.4357128698803985,0.7115533954870878,-0.27584052560668937
no_components,equal_feature,False,family,ourselves,pronoun_anchor,105,0.49647227140347205,0.7526920401347271,-0.25621976873125507
no_components,equal_feature,False,family,you_pron_sing,pronoun_anchor,105,0.5233028152397659,0.7593104398519487,-0.23600762461218283
no_components,equal_feature,False,family,you_pron_plur,pronoun_anchor,105,0.531947513235611,0.7792606030238753,-0.24731308978826438
no_components,equal_feature,False,family,your_sing,pronoun_anchor,105,0.5934443600240707,0.8221331354953901,-0.22868877547131938
no_components,equal_feature,False,family,yours_sing,pronoun_anchor,105,0.4574623135427182,0.7115533954870878,-0.25409108194436963
no_components,equal_feature,False,family,your_plur,pronoun_anchor,105,0.5934443600240707,0.8221331354953901,-0.22868877547131938
no_components,equal_feature,False,family,yours_plur,pronoun_anchor,105,0.4632812622418156,0.690233639343033,-0.22695237710121735
no_components,equal_feature,False,family,yourself,pronoun_anchor,105,0.5031887953708291,0.7315516573267592,-0.22836286195593014
no_components,equal_feature,False,family,yourselves,pronoun_anchor,105,0.5067847895233535,0.7496282581768392,-0.24284346865348572
no_other16_morph,equal_feature,False,item,anybody,compound_anchor,138,0.7675517058180442,0.5083878317715479,0.2591638740464963
no_other16_morph,equal_feature,False,item,anyone,compound_anchor,138,0.7675517058180442,0.5085435603588672,0.25900814545917705
no_other16_morph,equal_feature,False,item,anything,compound_anchor,138,0.7676713242498838,0.519235805865885,0.2484355183839988
no_other16_morph,equal_feature,False,item,anywhere,compound_anchor,138,0.8332405381563777,0.5921572651255383,0.24108327303083932
no_other16_morph,equal_feature,False,item,everybody,compound_anchor,138,0.7075406500826753,0.5354240271190737,0.17211662296360164
no_other16_morph,equal_feature,False,item,everyone,compound_anchor,138,0.7075406500826753,0.5355377695857573,0.17200288049691803
no_other16_morph,equal_feature,False,item,everything,compound_anchor,138,0.7373143754650768,0.5154086735704382,0.22190570189463865
no_other16_morph,equal_feature,False,item,everywhere,compound_anchor,138,0.8081267271835926,0.5875359194182723,0.22059080776532025
no_other16_morph,equal_feature,False,item,nobody,compound_anchor,138,0.75378414174209,0.48152992957477253,0.27225421216731743
no_other16_morph,equal_feature,False,item,no_one,compound_anchor,138,0.7602504974801617,0.4962741730359181,0.2639763244442436
no_other16_morph,equal_feature,False,item,nothing,compound_anchor,138,0.7756973791485462,0.5003140850093862,0.27538329413915996
no_other16_morph,equal_feature,False,item,nowhere,compound_anchor,138,0.8370255481564796,0.5869853896772697,0.2500401584792099
no_other16_morph,equal_feature,False,item,somebody,compound_anchor,138,0.7591583379297843,0.5016225571696792,0.2575357807601051
no_other16_morph,equal_feature,False,item,someone,compound_anchor,138,0.7591583379297843,0.501832840713296,0.25732549721648823
no_other16_morph,equal_feature,False,item,something,compound_anchor,138,0.7791887880439605,0.5254849999789912,0.2537037880649693
no_other16_morph,equal_feature,False,item,somewhere,compound_anchor,138,0.8434670989481479,0.6175963721878869,0.225870726760261
no_other16_morph,equal_feature,False,item,each_other,target,138,0.6700359394563651,0.7435977386970984,-0.07356179924073336
no_other16_morph,equal_feature,False,item,one_another,target,138,0.6904727334140334,0.7489448089299923,-0.0584720755159589
no_other16_morph,equal_feature,False,item,he,pronoun_anchor,138,0.5833708526991698,0.7771630749073823,-0.19379222220821257
no_other16_morph,equal_feature,False,item,him,pronoun_anchor,138,0.5313054599616576,0.7714744977884928,-0.24016903782683519
no_other16_morph,equal_feature,False,item,himself,pronoun_anchor,138,0.558361579228516,0.7890347370585162,-0.2306731578300002
no_other16_morph,equal_feature,False,item,his,pronoun_anchor,138,0.49657986141385385,0.7044394470390642,-0.2078595856252104
no_other16_morph,equal_feature,False,item,she,pronoun_anchor,138,0.5824317935608206,0.7771630749073823,-0.1947312813465617
no_other16_morph,equal_feature,False,item,her_acc,pronoun_anchor,138,0.516180322980569,0.7428038729429733,-0.2266235499624043
no_other16_morph,equal_feature,False,item,her_dep,pronoun_anchor,138,0.6252259915487827,0.8092780593513389,-0.18405206780255623
no_other16_morph,equal_feature,False,item,hers,pronoun_anchor,138,0.4922185753805577,0.6993038046515783,-0.20708522927102058
no_other16_morph,equal_feature,False,item,herself,pronoun_anchor,138,0.5559793024531519,0.7890347370585162,-0.23305543460536438
no_other16_morph,equal_feature,False,item,it_plain,pronoun_anchor,138,0.6064851642588245,0.7773066398174617,-0.17082147555863725
no_other16_morph,equal_feature,False,item,it_dum,pronoun_anchor,138,0.7507812501803118,0.8278851021723914,-0.07710385199207959
no_other16_morph,equal_feature,False,item,its,pronoun_anchor,138,0.6057469027914453,0.7653382924884851,-0.1595913896970398
no_other16_morph,equal_feature,False,item,itself,pronoun_anchor,138,0.6092783173246937,0.7712341737303038,-0.16195585640561005
no_other16_morph,equal_feature,False,item,I,pronoun_anchor,138,0.5952072369969501,0.8000714203924062,-0.2048641833954561
no_other16_morph,equal_feature,False,item,me,pronoun_anchor,138,0.5573349707351534,0.7974159743074217,-0.24008100357226836
no_other16_morph,equal_feature,False,item,mine,pronoun_anchor,138,0.46744655421327463,0.6917328719900125,-0.2242863177767379
no_other16_morph,equal_feature,False,item,my,pronoun_anchor,138,0.6327307971869389,0.8249707629073473,-0.19223996572040836
no_other16_morph,equal_feature,False,item,myself,pronoun_anchor,138,0.5443596686703319,0.7890347370585162,-0.2446750683881843
no_other16_morph,equal_feature,False,item,their_sing,pronoun_anchor,138,0.6277645256726966,0.7951858289073642,-0.16742130323466764
no_other16_morph,equal_feature,False,item,theirs_sing,pronoun_anchor,138,0.5082704579696615,0.6905330155640351,-0.1822625575943736
no_other16_morph,equal_feature,False,item,their_plur,pronoun_anchor,138,0.6511675460615804,0.8145235271440603,-0.16335598108247984
no_other16_morph,equal_feature,False,item,theirs_plur,pronoun_anchor,138,0.5300643730249865,0.7078997843459494,-0.1778354113209628
no_other16_morph,equal_feature,False,item,them_sing,pronoun_anchor,138,0.5344149148608848,0.7526744990978986,-0.21825958423701386
no_other16_morph,equal_feature,False,item,them_plur,pronoun_anchor,138,0.5648536317418206,0.8007359194859195,-0.23588228774409892
no_other16_morph,equal_feature,False,item,themself,pronoun_anchor,138,0.5808689446630941,0.7831477176018335,-0.20227877293873942
no_other16_morph,equal_feature,False,item,themselves,pronoun_anchor,138,0.5817224073400372,0.8122930377864588,-0.23057063044642157
no_other16_morph,equal_feature,False,item,they_sing,pronoun_anchor,138,0.6032871026957656,0.7642019481819782,-0.1609148454862126
no_other16_morph,equal_feature,False,item,they_plur,pronoun_anchor,138,0.6256568311288575,0.8112563046594119,-0.1855994735305544
no_other16_morph,equal_feature,False,item,we_pron,pronoun_anchor,138,0.5739584888853432,0.7925285672528319,-0.21857007836748876
no_other16_morph,equal_feature,False,item,us_pron,pronoun_anchor,138,0.5142830884575199,0.7780011186862921,-0.26371803022877216
no_other16_morph,equal_feature,False,item,our,pronoun_anchor,138,0.6256711710337786,0.8152155055003274,-0.18954433446654884
no_other16_morph,equal_feature,False,item,ours,pronoun_anchor,138,0.4885942973222631,0.697870608585654,-0.20927631126339086
no_other16_morph,equal_feature,False,item,ourselves,pronoun_anchor,138,0.564211236970876,0.8057325246327246,-0.24152128766184855
no_other16_morph,equal_feature,False,item,you_pron_sing,pronoun_anchor,138,0.539631525319234,0.7559761569422924,-0.2163446316230584
no_other16_morph,equal_feature,False,item,you_pron_plur,pronoun_anchor,138,0.5449271421420164,0.7807564613302813,-0.23582931918826489
no_other16_morph,equal_feature,False,item,your_sing,pronoun_anchor,138,0.6310666916939802,0.8129094952813072,-0.18184280358732696
no_other16_morph,equal_feature,False,item,yours_sing,pronoun_anchor,138,0.4908647866454075,0.7048681236749994,-0.2140033370295919
no_other16_morph,equal_feature,False,item,your_plur,pronoun_anchor,138,0.6310666916939802,0.8129094952813072,-0.18184280358732696
no_other16_morph,equal_feature,False,item,yours_plur,pronoun_anchor,138,0.4908647866454075,0.7048681236749994,-0.2140033370295919
no_other16_morph,equal_feature,False,item,yourself,pronoun_anchor,138,0.5428116937150586,0.7838230392212235,-0.241011345506165
no_other16_morph,equal_feature,False,item,yourselves,pronoun_anchor,138,0.5397660123458708,0.800840170069281,-0.26107415772341014
no_other16_morph,equal_feature,False,family,anybody,compound_anchor,138,0.7675517058180442,0.5592943135239586,0.20825739229408557
no_other16_morph,equal_feature,False,family,anyone,compound_anchor,138,0.7675517058180442,0.5594889742581077,0.2080627315599365
no_other16_morph,equal_feature,False,family,anything,compound_anchor,138,0.7676713242498838,0.5534508876005554,0.21422043664932844
no_other16_morph,equal_feature,False,family,anywhere,compound_anchor,138,0.8332405381563777,0.628332870405281,0.2049076677510967
no_other16_morph,equal_feature,False,family,everybody,compound_anchor,138,0.7075406500826753,0.5943566933505015,0.11318395673217385
no_other16_morph,equal_feature,False,family,everyone,compound_anchor,138,0.7075406500826753,0.594498871433856,0.11304177864881926
no_other16_morph,equal_feature,False,family,everything,compound_anchor,138,0.7373143754650768,0.5616219530741589,0.17569242239091798
no_other16_morph,equal_feature,False,family,everywhere,compound_anchor,138,0.8081267271835926,0.618005757858699,0.19012096932489353
no_other16_morph,equal_feature,False,family,nobody,compound_anchor,138,0.75378414174209,0.5243836763362817,0.22940046540580827
no_other16_morph,equal_feature,False,family,no_one,compound_anchor,138,0.7602504974801617,0.5394614902412578,0.22078900723890393
no_other16_morph,equal_feature,False,family,nothing,compound_anchor,138,0.7756973791485462,0.5343964376793574,0.2413009414691888
no_other16_morph,equal_feature,False,family,nowhere,compound_anchor,138,0.8370255481564796,0.6116053003149778,0.22542024784150172
no_other16_morph,equal_feature,False,family,somebody,compound_anchor,138,0.7591583379297843,0.5405113182785543,0.21864701965123
no_other16_morph,equal_feature,False,family,someone,compound_anchor,138,0.7591583379297843,0.5407741727080753,0.218384165221709
no_other16_morph,equal_feature,False,family,something,compound_anchor,138,0.7791887880439605,0.553461188245344,0.22572759979861656
no_other16_morph,equal_feature,False,family,somewhere,compound_anchor,138,0.8434670989481479,0.6341749524143458,0.20929214653380201
no_other16_morph,equal_feature,False,family,each_other,target,138,0.6700359394563651,0.7435977386970984,-0.07356179924073336
no_other16_morph,equal_feature,False,family,one_another,target,138,0.6904727334140334,0.7489448089299923,-0.0584720755159589
no_other16_morph,equal_feature,False,family,he,pronoun_anchor,138,0.5920245909606096,0.7771630749073823,-0.1851384839467728
no_other16_morph,equal_feature,False,family,him,pronoun_anchor,138,0.5423941090494578,0.7714744977884928,-0.2290803887390349
no_other16_morph,equal_feature,False,family,himself,pronoun_anchor,138,0.5672584396821552,0.7890347370585162,-0.22177629737636106
no_other16_morph,equal_feature,False,family,his,pronoun_anchor,138,0.49401571444435494,0.7044394470390642,-0.2104237325947093
no_other16_morph,equal_feature,False,family,she,pronoun_anchor,138,0.5882476374635817,0.7771630749073823,-0.18891543744380068
no_other16_morph,equal_feature,False,family,her_acc,pronoun_anchor,138,0.5266933993925975,0.7428038729429733,-0.21611047355037583
no_other16_morph,equal_feature,False,family,her_dep,pronoun_anchor,138,0.6245738358799323,0.8092780593513389,-0.18470422347140658
no_other16_morph,equal_feature,False,family,hers,pronoun_anchor,138,0.49583830174738996,0.6993038046515783,-0.2034655029041883
no_other16_morph,equal_feature,False,family,herself,pronoun_anchor,138,0.5607969968688891,0.7890347370585162,-0.22823774018962717
no_other16_morph,equal_feature,False,family,it_plain,pronoun_anchor,138,0.6111960082535189,0.7773066398174617,-0.1661106315639428
no_other16_morph,equal_feature,False,family,it_dum,pronoun_anchor,138,0.7610982695168853,0.8278851021723914,-0.06678683265550611
no_other16_morph,equal_feature,False,family,its,pronoun_anchor,138,0.6079224751539861,0.7653382924884851,-0.15741581733449894
no_other16_morph,equal_feature,False,family,itself,pronoun_anchor,138,0.6157368033850222,0.7712341737303038,-0.15549737034528155
no_other16_morph,equal_feature,False,family,I,pronoun_anchor,138,0.597656910756592,0.8000714203924062,-0.2024145096358142
no_other16_morph,equal_feature,False,family,me,pronoun_anchor,138,0.5615314615174101,0.7974159743074217,-0.23588451279001166
no_other16_morph,equal_feature,False,family,mine,pronoun_anchor,138,0.4623862263466905,0.6917328719900125,-0.22934664564332202
no_other16_morph,equal_feature,False,family,my,pronoun_anchor,138,0.627708200798822,0.8249707629073473,-0.19726256210852533
no_other16_morph,equal_feature,False,family,myself,pronoun_anchor,138,0.5425274332926688,0.7890347370585162,-0.2465073037658474
no_other16_morph,equal_feature,False,family,their_sing,pronoun_anchor,138,0.6349415050776848,0.7951858289073642,-0.16024432382967946
no_other16_morph,equal_feature,False,family,theirs_sing,pronoun_anchor,138,0.5194972342954965,0.6905330155640351,-0.17103578126853858
