"lemma","w","mean_log_loss"
"one_another",0.64,0.361358750955402
"one_another",0.641,0.361412218120516
"one_another",0.642,0.361465995864775
"one_another",0.643,0.361520084766703
"one_another",0.644,0.361574485410483
"one_another",0.645,0.361629198385999
"one_another",0.646,0.361684224288872
"one_another",0.647,0.361739563720505
"one_another",0.648,0.361795217288127
"one_another",0.649,0.361851185604833
"one_another",0.65,0.361907469289628
"one_another",0.651,0.361964068967474
"one_another",0.652,0.362020985269331
"one_another",0.653,0.362078218832204
"one_another",0.654,0.362135770299191
"one_another",0.655,0.362193640319528
"one_another",0.656,0.362251829548634
"one_another",0.657,0.362310338648164
"one_another",0.658,0.362369168286055
"one_another",0.659,0.362428319136575
"one_another",0.66,0.362487791880375
"one_another",0.661,0.362547587204538
"one_another",0.662,0.362607705802631
"one_another",0.663,0.362668148374758
"one_another",0.664,0.362728915627613
"one_another",0.665,0.362790008274532
"one_another",0.666,0.362851427035553
"one_another",0.667,0.362913172637461
"one_another",0.668,0.362975245813857
"one_another",0.669,0.363037647305203
"one_another",0.67,0.363100377858888
"one_another",0.671,0.363163438229283
"one_another",0.672,0.363226829177802
"one_another",0.673,0.363290551472958
"one_another",0.674,0.363354605890431
"one_another",0.675,0.363418993213123
"one_another",0.676,0.363483714231228
"one_another",0.677,0.363548769742289
"one_another",0.678,0.363614160551266
"one_another",0.679,0.363679887470602
"one_another",0.68,0.363745951320288
"one_another",0.681,0.363812352927931
"one_another",0.682,0.363879093128825
"one_another",0.683,0.363946172766016
"one_another",0.684,0.364013592690376
"one_another",0.685,0.364081353760673
"one_another",0.686,0.364149456843644
"one_another",0.687,0.364217902814069
"one_another",0.688,0.364286692554844
"one_another",0.689,0.364355826957061
"one_another",0.69,0.36442530692008
"one_another",0.691,0.36449513335161
"one_another",0.692,0.364565307167788
"one_another",0.693,0.364635829293257
"one_another",0.694,0.364706700661251
"one_another",0.695,0.364777922213677
"one_another",0.696,0.364849494901199
"one_another",0.697,0.36492141968332
"one_another",0.698,0.364993697528473
"one_another",0.699,0.365066329414108
"one_another",0.7,0.36513931632678
"one_another",0.701,0.36521265926224
"one_another",0.702,0.365286359225528
"one_another",0.703,0.365360417231063
"one_another",0.704,0.365434834302743
"one_another",0.705,0.365509611474037
"one_another",0.706,0.365584749788084
"one_another",0.707,0.365660250297794
"one_another",0.708,0.365736114065945
"one_another",0.709,0.365812342165288
"one_another",0.71,0.36588893567865
"one_another",0.711,0.36596589569904
"one_another",0.712,0.366043223329755
"one_another",0.713,0.366120919684491
"one_another",0.714,0.36619898588745
"one_another",0.715,0.366277423073454
"one_another",0.716,0.366356232388062
"one_another",0.717,0.366435414987679
"one_another",0.718,0.36651497203968
"one_another",0.719,0.366594904722525
"one_another",0.72,0.366675214225884
"one_another",0.721,0.366755901750757
"one_another",0.722,0.366836968509602
"one_another",0.723,0.36691841572646
"one_another",0.724,0.367000244637084
"one_another",0.725,0.367082456489076
"one_another",0.726,0.367165052542011
"one_another",0.727,0.367248034067582
"one_another",0.728,0.367331402349731
"one_another",0.729,0.367415158684794
"one_another",0.73,0.36749930438164
"one_another",0.731,0.367583840761819
"one_another",0.732,0.367668769159705
"one_another",0.733,0.367754090922651
"one_another",0.734,0.367839807411136
"one_another",0.735,0.367925919998922
"one_another",0.736,0.368012430073213
"one_another",0.737,0.368099339034811
"one_another",0.738,0.368186648298282
"one_another",0.739,0.368274359292119
"one_another",0.74,0.368362473458911
"one_another",0.741,0.368450992255515
"one_another",0.742,0.368539917153229
"one_another",0.743,0.368629249637969
"one_another",0.744,0.368718991210446
"one_another",0.745,0.368809143386357
"one_another",0.746,0.368899707696561
"one_another",0.747,0.368990685687277
"one_another",0.748,0.369082078920273
"one_another",0.749,0.36917388897306
"one_another",0.75,0.369266117439097
"one_another",0.751,0.36935876592799
"one_another",0.752,0.369451836065699
"one_another",0.753,0.369545329494751
"one_another",0.754,0.369639247874451
"one_another",0.755,0.369733592881102
"one_another",0.756,0.369828366208227
"one_another",0.757,0.369923569566792
"one_another",0.758,0.37001920468544
"one_another",0.759,0.370115273310724
"one_another",0.76,0.370211777207343
"one_another",0.761,0.370308718158386
"one_another",0.762,0.370406097965583
"one_another",0.763,0.370503918449551
"one_another",0.764,0.370602181450055
"one_another",0.765,0.370700888826265
"one_another",0.766,0.370800042457028
"one_another",0.767,0.370899644241135
"one_another",0.768,0.370999696097597
"one_another",0.769,0.371100199965929
"one_another",0.77,0.371201157806436
"one_another",0.771,0.371302571600503
"one_another",0.772,0.371404443350899
"one_another",0.773,0.371506775082072
"one_another",0.774,0.371609568840468
"one_another",0.775,0.371712826694838
"one_another",0.776,0.371816550736566
"one_another",0.777,0.371920743079995
"one_another",0.778,0.372025405862759
"one_another",0.779,0.372130541246129
"one_another",0.78,0.372236151415356
"one_another",0.781,0.37234223858003
"one_another",0.782,0.372448804974437
"one_another",0.783,0.372555852857934
"one_another",0.784,0.372663384515322
"one_another",0.785,0.372771402257228
"one_another",0.786,0.372879908420505
"one_another",0.787,0.372988905368621
"one_another",0.788,0.37309839549208
"one_another",0.789,0.373208381208826
"one_another",0.79,0.373318864964679
"one_another",0.791,0.373429849233763
"one_another",0.792,0.37354133651895
"one_another",0.793,0.373653329352315
"one_another",0.794,0.373765830295597
"one_another",0.795,0.373878841940672
"one_another",0.796,0.373992366910032
"one_another",0.797,0.37410640785728
"one_another",0.798,0.374220967467634
"one_another",0.799,0.374336048458438
"one_another",0.8,0.374451653579691
"one_another",0.801,0.374567785614578
"one_another",0.802,0.374684447380023
"one_another",0.803,0.374801641727248
"one_another",0.804,0.374919371542346
"one_another",0.805,0.375037639746866
"one_another",0.806,0.375156449298412
"one_another",0.807,0.375275803191256
"one_another",0.808,0.375395704456962
"one_another",0.809,0.375516156165029
"one_another",0.81,0.375637161423544
"one_another",0.811,0.375758723379851
"one_another",0.812,0.37588084522124
"one_another",0.813,0.376003530175644
"one_another",0.814,0.37612678151236
"one_another",0.815,0.37625060254278
"one_another",0.816,0.376374996621148
"one_another",0.817,0.376499967145322
"one_another",0.818,0.376625517557569
"one_another",0.819,0.376751651345369
"one_another",0.82,0.376878372042238
"one_another",0.821,0.377005683228578
"one_another",0.822,0.377133588532545
"one_another",0.823,0.377262091630931
"one_another",0.824,0.377391196250078
"one_another",0.825,0.377520906166809
"one_another",0.826,0.377651225209385
"one_another",0.827,0.37778215725848
"one_another",0.828,0.377913706248189
"one_another",0.829,0.378045876167055
"one_another",0.83,0.378178671059124
"one_another",0.831,0.378312095025031
"one_another",0.832,0.378446152223104
"one_another",0.833,0.378580846870506
"one_another",0.834,0.378716183244406
"one_another",0.835,0.378852165683173
"one_another",0.836,0.37898879858761
"one_another",0.837,0.379126086422214
"one_another",0.838,0.379264033716477
"one_another",0.839,0.379402645066214
"one_another",0.84,0.379541925134929
"one_another",0.841,0.379681878655224
"one_another",0.842,0.379822510430238
"one_another",0.843,0.379963825335129
"one_another",0.844,0.380105828318598
"one_another",0.845,0.380248524404455
"one_another",0.846,0.380391918693227
"one_another",0.847,0.380536016363812
"one_another",0.848,0.380680822675178
"one_another",0.849,0.380826342968118
"one_another",0.85,0.380972582667043
"one_another",0.851,0.381119547281838
"one_another",0.852,0.381267242409763
"one_another",0.853,0.381415673737417
"one_another",0.854,0.381564847042755
"one_another",0.855,0.381714768197164
"one_another",0.856,0.381865443167607
"one_another",0.857,0.382016878018819
"one_another",0.858,0.382169078915587
"one_another",0.859,0.382322052125083
"one_another",0.86,0.382475804019273
"one_another",0.861,0.382630341077407
"one_another",0.862,0.382785669888579
"one_another",0.863,0.382941797154366
"one_another",0.864,0.383098729691556
"one_another",0.865,0.383256474434956
"one_another",0.866,0.383415038440295
"one_another",0.867,0.383574428887215
"one_another",0.868,0.383734653082363
"one_another",0.869,0.383895718462578
"one_another",0.87,0.384057632598191
"one_another",0.871,0.384220403196426
"one_another",0.872,0.384384038104914
"one_another",0.873,0.384548545315335
"one_another",0.874,0.384713932967167
"one_another",0.875,0.384880209351579
"one_another",0.876,0.38504738291544
"one_another",0.877,0.385215462265484
"one_another",0.878,0.385384456172607
"one_another",0.879,0.385554373576317
"one_another",0.88,0.385725223589348
"one_another",0.881,0.385897015502427
"one_another",0.882,0.386069758789222
"one_another",0.883,0.386243463111462
"one_another",0.884,0.386418138324249
"one_another",0.885,0.386593794481558
"one_another",0.886,0.386770441841949
"one_another",0.887,0.386948090874483
"one_another",0.888,0.387126752264871
"one_another",0.889,0.387306436921845
"one_another",0.89,0.387487155983781
"one_another",0.891,0.387668920825575
"one_another",0.892,0.387851743065787
"one_another",0.893,0.388035634574061
"one_another",0.894,0.388220607478844
"one_another",0.895,0.388406674175412
"one_another",0.896,0.388593847334217
"one_another",0.897,0.388782139909577
"one_another",0.898,0.388971565148713
"one_another",0.899,0.389162136601175
"one_another",0.9,0.389353868128647
"one_another",0.901,0.389546773915169
"one_another",0.902,0.389740868477802
"one_another",0.903,0.389936166677737
"one_another",0.904,0.390132683731895
"one_another",0.905,0.390330435225027
"one_another",0.906,0.390529437122358
"one_another",0.907,0.390729705782783
"one_another",0.908,0.390931257972664
"one_another",0.909,0.391134110880252
"one_another",0.91,0.391338282130771
"one_another",0.911,0.391543789802204
"one_another",0.912,0.39175065244181
"one_another",0.913,0.391958889083436
"one_another",0.914,0.392168519265642
"one_another",0.915,0.392379563050716
"one_another",0.916,0.392592041044603
"one_another",0.917,0.392805974417831
"one_another",0.918,0.393021384927472
"one_another",0.919,0.393238294940212
"one_another",0.92,0.393456727456601
"one_another",0.921,0.39367670613655
"one_another",0.922,0.39389825532616
"one_another",0.923,0.394121400085962
"one_another",0.924,0.394346166220668
"one_another",0.925,0.394572580310527
"one_another",0.926,0.394800669744393
"one_another",0.927,0.395030462754618
"one_another",0.928,0.395261988453906
"one_another",0.929,0.395495276874244
"one_another",0.93,0.395730359008071
"one_another",0.931,0.395967266851835
"one_another",0.932,0.396206033452118
"one_another",0.933,0.396446692954493
"one_another",0.934,0.396689280655351
"one_another",0.935,0.396933833056874
"one_another",0.936,0.397180387925435
"one_another",0.937,0.397428984353649
"one_another",0.938,0.397679662826387
"one_another",0.939,0.397932465291046
"one_another",0.94,0.398187435232422
"one_another",0.941,0.398444617752558
"one_another",0.942,0.398704059655974
"one_another",0.943,0.398965809540718
"one_another",0.944,0.399229917895749
"one_another",0.945,0.399496437205173
"one_another",0.946,0.399765422059951
"one_another",0.947,0.400036929277712
"one_another",0.948,0.400311018031427
"one_another",0.949,0.400587749987737
"one_another",0.95,0.400867189455829
"one_another",0.951,0.401149403547864
"one_another",0.952,0.401434462352057
"one_another",0.953,0.401722439119654
"one_another",0.954,0.402013410467164
"one_another",0.955,0.402307456595417
"one_another",0.956,0.40260466152715
"one_another",0.957,0.40290511336508
"one_another",0.958,0.403208904572649
"one_another",0.959,0.403516132279894
"one_another",0.96,0.403826898617245
"one_another",0.961,0.404141311080398
"one_another",0.962,0.404459482929845
"one_another",0.963,0.40478153362916
"one_another",0.964,0.405107589326676
"one_another",0.965,0.405437783385899
"one_another",0.966,0.405772256970764
"one_another",0.967,0.406111159692783
"one_another",0.968,0.406454650328185
"one_another",0.969,0.406802897614469
"one_another",0.97,0.407156081137283
"one_another",0.971,0.40751439232034
"one_another",0.972,0.407878035533267
"one_another",0.973,0.408247229334845
"one_another",0.974,0.40862220787221
"one_another",0.975,0.409003222460369
"one_another",0.976,0.409390543370947
"one_another",0.977,0.409784461864676
"one_another",0.978,0.410185292509014
"one_another",0.979,0.410593375830749
"one_another",0.98,0.411009081363972
"one_another",0.981,0.411432811166977
"one_another",0.982,0.411865003898171
"one_another",0.983,0.412306139562043
"one_another",0.984,0.412756745062962
"one_another",0.985,0.413217400738924
"one_another",0.986,0.413688748091896
"one_another",0.987,0.414171498989612
"one_another",0.988,0.414666446690519
"one_another",0.989,0.415174479145984
"one_another",0.99,0.415696595171979
"one_another",0.991,0.416233924270698
"one_another",0.992,0.41678775114261
"one_another",0.993,0.417359546293553
"one_another",0.994,0.417951004658969
"one_another",0.995,0.418564094915134
"one_another",0.996,0.419201123247278
"one_another",0.997,0.419864816995365
"one_another",0.998,0.420558436131194
"one_another",0.999,0.421285924503787
"one_another",1,0.422052119230773
