"draw","delta"
1209,0.0253435498428033
1210,-0.00107384447579173
1211,-0.030885404819005
1212,0.0501044060005763
1213,0.00330564128882133
1214,-0.0192688386453314
1215,0.00529210797094243
1216,-0.0268383369563261
1217,-0.0369295059401344
1218,-0.0313354508299205
1219,0.039038484395398
1220,0.0251701237985081
1221,0.026592972004193
1222,0.00500598121918683
1223,0.00557678282274454
1224,0.0297363325121253
1225,-0.0311495358551632
1226,-0.00425823693489519
1227,0.0208492072142974
1228,0.0106278242808193
1229,0.0103728673749606
1230,-0.0316860684956493
1231,-0.0117956997258892
1232,-0.0126299246338019
1233,-0.00726227213307395
1234,-0.0624726921028365
1235,-0.0447400885591461
1236,0.0251600548811119
1237,-0.0222378417129769
1238,0.0338472851154488
1239,0.0648351578805501
1240,0.0154964789507053
1241,-0.0309133589280727
1242,-0.0394274740313293
1243,-0.0127463992629089
1244,0.0338214760106106
1245,-0.0434015401473912
1246,0.0028552994821085
1247,0.0346887349398283
1248,-0.0224538672632456
1249,-0.000105969501906944
1250,0.00321711607632108
1251,-0.00250782820768541
1252,-0.00877057357520744
1253,-0.00211041458814626
1254,-0.0277574939177143
1255,0.0176718921729953
1256,0.0299336402115138
1257,5.62751406008033e-05
1258,-0.00759564546852037
1259,0.0130082466938498
1260,-0.00497064532457897
1261,0.00974570118572032
1262,0.0295637674532454
1263,-0.0205929342867244
1264,0.0483255441947052
1265,-0.0177584882269877
1266,-0.0184614040285132
1267,0.0139658346017774
1268,0.0316594331423843
1269,0.0200546979653414
1270,-0.0327756576326566
1271,0.0301495478408997
1272,0.0391416831453142
1273,-0.0207694946763619
1274,-0.000300789936236778
1275,-0.0348146343566735
1276,0.0144548205893726
1277,-0.0320846908998643
1278,0.0150915272323925
1279,-0.0292748280557878
1280,-0.0122412132274875
1281,0.0196881647443005
1282,0.0118733205763275
1283,-0.0455554303870316
1284,-0.0355819774603142
1285,0.0388015029495006
1286,0.0219668085148468
1287,0.0322732901605099
1288,-0.00387794040599837
1289,0.000736438077802881
1290,0.00532110318526036
1291,0.0125112692182682
1292,0.00740634937696388
1293,-0.0319563134377441
1294,-0.0330372577313421
1295,0.015334525020467
1296,-0.00184808029468414
1297,-0.00639553580115226
1298,0.0091010321586521
1299,-0.00591685849919632
1300,-0.0292042806518446
1301,0.0215492589863618
1302,-0.031151287165416
1303,-0.0131184547517609
1304,0.0118136605336229
1305,-0.00182508129289088
1306,-0.00680451191804499
1307,0.00472399008965724
1308,-0.0211329742049167
1309,-0.0405848560527596
1310,-0.00284422118682248
1311,-0.024378360355251
1312,-0.0100222626300757
1313,-0.00418990230022481
1314,0.012966915191441
1315,0.0146924481828419
1316,-0.0243788869130191
1317,-0.0163590731902113
1318,0.0328312695030752
1319,-0.0262875692530983
1320,-0.00784675884709701
1321,0.00716315679678842
1322,0.0173334496820143
1323,-0.0753111249548147
1324,-0.016830560044958
1325,-0.0278615311924265
1326,0.0445538065637752
1327,-0.0191260263050274
1328,0.0152845572717661
1329,-0.00826964868151631
1330,-0.0342311004640467
1331,-0.0168308729889695
1332,0.00373278043111508
1333,-0.00746744381321834
1334,-0.0135017366395843
1335,-0.0379922314475319
1336,0.0211247974009021
1337,-0.0201640448995229
1338,0.0287972664646642
1339,0.0329710390964477
1340,-0.0637755174890745
1341,-0.00722222386251997
1342,0.0251463324983312
1343,0.00170864677253069
1344,-0.0203306621650932
1345,-0.0329541366728182
1346,0.00566274869121935
1347,-0.00908627140410179
1348,0.0404567611099815
1349,0.00968482752512512
1350,-0.00632368474071315
1351,-0.00102442767356947
1352,0.0116355949514595
1353,-0.0118836841676915
1354,0.0509974307516392
1355,-0.0202005138307249
1356,0.00147090382646953
1357,-0.0561330794911455
1358,0.00430942746674379
1359,0.00174272527733649
1360,0.0550548476051781
1361,0.0310610316457021
1362,0.000606971735637063
1363,0.0145711033848483
1364,-0.0324869742244128
1365,0.0041626549355061
1366,0.0214608753727019
1367,0.00864916534450016
1368,-0.012140161386157
1369,0.040757664656617
1370,-0.0388308215570136
1371,-0.0100809883164453
1372,-0.00147588501974361
1373,-0.000768050593392411
1374,-0.00814245959432552
1375,0.0187840903130308
1376,-0.0285726439047012
1377,-0.000483585443784684
1378,-0.0276987568667608
1379,-0.00518533141259953
1380,-0.0306981729464082
1381,0.0289508029637087
1382,-0.0246247134295147
1383,0.0377897013921652
1384,0.00838216764356109
1385,0.0801381397733126
1386,-0.00319352092488728
1387,-0.043213895978205
1388,-0.0140072518061948
1389,-0.0353750631373897
1390,-0.0277511601434247
1391,-0.00966526737052636
1392,0.0192246988731412
1393,-0.0106043042901867
1394,-0.0280220696650483
1395,-0.0161158876094009
1396,0.024423615603292
1397,-0.00487415514351736
1398,-0.0231912832000936
1399,0.015220390719112
1400,-0.0385263995335952
1401,0.0385238228838619
1402,0.00294819622315851
1403,0.0245655884028064
1404,0.0282006383391991
1405,-0.0358918470749931
1406,0.0134685654235206
1407,0.039142956352476
1408,-0.0110247597051877
1409,0.00955434330863714
1410,0.0355523179946932
1411,-0.000177805042003154
1412,-0.0217818391575995
1413,0.0298822324311704
1414,0.0387016150123371
1415,-0.0107981367579233
1416,0.00236982720327555
1417,0.0235999616013174
1418,-0.0312217711237863
1419,0.0397062479320867
1420,-0.0272240537459689
1421,0.0173029665307038
1422,0.0157804320613504
1423,0.0242237164382374
1424,-0.012755324757506
1425,0.032044155446061
1426,0.00467573268217125
1427,0.00598121432225979
1428,-0.00132439393588635
1429,0.0417577875947392
1430,0.0852127869322351
1431,0.0246624594912686
1432,0.0238999343126415
1433,0.0144014092076935
1434,0.026710928294814
1435,0.0202352403084667
1436,-0.0381382348668388
1437,-0.00134183296482598
1438,-0.0347836210881782
1439,-0.00278017444227663
1440,0.0332083423080511
1441,0.036296666447538
1442,0.00158489753072721
1443,-0.0220407178040403
1444,-0.0259713936453018
1445,-0.00131520985835204
1446,0.0239327057482735
1447,0.0425176434934649
1448,-0.000274149161007986
1449,-0.00495934618987298
1450,0.00983772982340586
1451,-0.0269481308094628
1452,-0.00656638065816301
1453,0.0148230713062392
1454,-0.0628331430672537
1455,0.0071169351845452
1456,0.031351066324816
1457,-0.0126385860368156
1458,-0.00371906480756184
1459,0.0159906058172213
1460,0.00796653086579752
1461,0.00229775719418646
1462,-0.00282108796058078
1463,0.0197747023065984
1464,0.0229196495195766
1465,0.000167258595694664
1466,-0.0250020877232752
1467,-0.00139956395320606
1468,0.0180786974095058
1469,0.01805904678064
1470,0.00273929111390303
1471,-0.00262671308210399
1472,0.0250229124673916
1473,-0.0278689479362767
1474,0.019768305527989
1475,0.000480313754328443
1476,0.0181018760986256
1477,-0.0241839982333019
1478,-0.00160675034799429
1479,-0.0460133640050872
1480,-0.0335762379949954
1481,0.0120308259813807
1482,-0.0257763397880544
1483,-0.0234454822541942
1484,0.0394428243986811
1485,-0.020412382125331
1486,0.0130790997583161
1487,-0.0308919508953449
1488,-0.0201983611890733
1489,-0.023045836780346
1490,-0.0037486130341397
1491,0.000954744971092214
1492,-0.00632636175198487
1493,-0.0197731314964609
1494,0.00951951660524497
1495,-0.00495860935994574
1496,-0.0171586350251628
1497,0.00942160374839679
1498,-0.0686732670608997
1499,-0.00970872382867144
1500,-0.0518404066713328
1501,-0.0092922215400818
1502,-0.0392649524171487
1503,0.00646585511303066
1504,-0.0189769955001114
1505,-0.00541743043058907
1506,-8.45709295217989e-05
1507,-0.0146593039802236
1508,0.0106525742701759
1509,0.0164282143415725
1510,-0.0372629840081654
1511,-0.035164524021865
1512,1.30847223497321e-05
1513,0.0283462503711485
1514,0.00671752229243544
1515,0.0180156122204739
1516,-0.0476174391850056
1517,-0.0175571561157571
1518,0.023017410318126
1519,0.0167684840240413
1520,0.00212519303376846
1521,0.00433488084074252
1522,-0.0202762106402237
1523,-0.00194181527427123
1524,0.0343219690107422
1525,0.0212106322726949
1526,0.0335045171774672
1527,0.0501596450892777
1528,0.0231733429068682
1529,0.0460157462280868
1530,-0.00397613464260105
1531,0.0378760351706972
1532,0.000375302901387264
1533,-0.0169854537430442
1534,-0.0162399704874462
1535,-0.00816566121382739
1536,0.0373862600479627
1537,0.041552807157849
1538,0.0168272109863894
1539,0.0352388628265506
1540,-0.0244559404249484
1541,0.0115857701656802
1542,-0.0427149070110383
1543,0.0652743841599034
1544,0.0472704589888184
1545,0.00854131966126004
1546,0.0154515501544661
1547,0.0243586621186531
1548,-0.0404712986750339
1549,0.0264415935721642
1550,-0.00195792294006891
1551,-0.0070621097299815
1552,-0.0313129170903231
1553,-0.00471517282238043
1554,-0.0294690268331965
1555,0.0747898395816076
1556,-0.0112792172238681
1557,0.0111637247876796
1558,-0.0114965138192885
1559,-0.0285847627324642
1560,0.0408486744030647
1561,-0.0057753818535965
1562,0.0426083089152596
1563,0.0253381621952672
1564,0.0300464780993423
1565,0.00575755727255728
1566,0.0335843269043392
1567,-0.0306522874346206
1568,0.0316856703855648
1569,-0.00747155015530693
1570,0.0317381997220821
1571,0.027197856749782
1572,-0.0350269573577919
1573,-0.00226029262396904
1574,0.0132389820726516
1575,-0.0354294220810916
1576,-0.0155592879765858
1577,0.0282320832826737
1578,-0.00564591652509294
1579,-0.0202149907427017
1580,0.0363102887763996
1581,-0.0364395199600512
1582,-0.0467966998925818
1583,0.0175960688528312
1584,-0.0184693152214748
1585,0.0317685645108689
1586,-0.0420277492861703
1587,-0.00908047405560247
1588,0.0628024528564907
1589,0.000924604920075955
1590,-0.0347119323495463
1591,-0.0328143298596141
1592,0.0279492170945428
1593,0.0532778103948402
1594,0.00889616073421134
1595,0.0364955321511424
1596,0.00709063613067995
1597,0.0220783190646752
1598,-0.00843224647028135
1599,-0.0327057129907012
1600,0.0244405354805661
1601,0.0151548318453353
1602,-0.0271916602134988
1603,0.0457582319163156
1604,-0.0468833531021574
1605,0.0181171568736776
1606,0.0418788876115388
1607,-0.0226654186491804
1608,0.00860169858953547
1609,-0.00426525504945113
1610,-0.0457739165854446
1611,0.0102491349292941
1612,0.0406930064729122
1613,0.0371425826137384
1614,0.0160693360240742
1615,0.0457360638814654
1616,-0.0296912884797108
1617,0.0414017651623907
1618,0.0329500758244644
1619,-0.0067381331582303
1620,-0.0213510169467301
1621,0.0503033780682245
1622,-0.0339843898098621
1623,0.020527586826904
1624,-0.0609219715999861
1625,0.0126695491708486
1626,-0.00568779594218322
1627,0.0140282374460711
1628,0.00150605244515817
1629,-0.0172523179907464
1630,-0.00573464967734316
1631,-0.00354685063510607
1632,0.0195795778554707
1633,0.0090822888956264
1634,0.00286751044510819
1635,0.010283659013557
1636,-0.00253026662824074
1637,-0.00773501164642026
1638,-0.00328907099552422
1639,0.0436104400098993
1640,0.00141576688798606
1641,-0.00119608076502553
1642,-0.0322018403087701
1643,0.0359229452060899
1644,0.0102470564434465
1645,0.00816840942242836
1646,-0.00497196354267276
1647,0.0825207317101836
1648,-0.0398280143830201
1649,0.0218907874768181
1650,-0.0320447836691828
1651,0.0450485391798998
1652,-0.0448094621580796
1653,-0.00884188972994526
1654,-0.0524560420062696
1655,0.0325604077441913
1656,0.0721081765623663
1657,-0.00783803028892383
1658,0.0333331404124957
1659,0.00865612280578909
1660,-0.0266905044561839
1661,0.014372338105156
1662,0.0067644972485647
1663,0.00486734895754898
1664,-0.00363917211316123
1665,-0.0159389509140047
1666,0.059145267936661
1667,-0.00627902844779088
1668,-0.0114855719733939
1669,0.00783557623147446
1670,0.0205967898781003
1671,-0.0091033234652439
1672,-0.0544314574623239
1673,0.021045928139714
1674,-0.0144941039586688
1675,0.0332947144516653
1676,-0.00786165552705503
1677,-0.0126441599010578
1678,0.0367947216591927
1679,-0.0160265830345253
1680,0.0054071034086951
1681,-0.0408644286182374
1682,0.00880429228360635
1683,-0.0219550868710342
1684,0.0782156537139929
1685,-0.0207476949694537
1686,0.0137111422121265
1687,-0.0443953840477783
1688,0.0182115623747422
1689,0.0168629645997133
1690,-0.0110212173778245
1691,-0.0110881050091508
1692,-0.00124298872081463
1693,-0.00237240405355377
1694,0.0370512441315203
1695,0.0340501427195197
1696,0.0522314219335803
1697,-0.023059694067797
1698,0.0281312119359983
1699,-0.0658113423770589
1700,-0.00951308507215531
1701,-0.0133798053740877
1702,0.00852676058151314
1703,-0.0452708325610857
1704,-0.00429115347465664
1705,0.0502478321729272
1706,0.0139697933935124
1707,-0.0317255947079843
1708,0.0660033632774814
1709,-0.0187840588807067
1710,0.000990090438256874
1711,-0.0238597415199427
1712,0.0102277702709976
1713,-0.0301619432345581
1714,0.00818712092342216
1715,0.0116721762628683
1716,0.00813201529031321
1717,-0.0106867168422878
1718,0.00886713535672257
1719,0.00499592231413343
1720,0.00145277610607381
1721,-0.0206642396011604
1722,-0.0144100648551113
1723,0.0355991397814427
1724,0.0538449206589637
1725,0.025472941611011
1726,0.0644368495059497
1727,-0.0123973537698143
1728,-0.0058470712616881
1729,-0.00931096862004888
1730,0.0151972704676492
1731,0.0231383285562048
1732,0.0326487497686286
1733,0.0278370996809401
1734,0.00433065737235538
1735,-0.0125133002577854
1736,0.0940970617015049
1737,0.0130226405335463
1738,0.0353764520801591
1739,-0.0375180050158502
1740,-0.0304514381057144
1741,-0.0109672469073104
1742,0.0167834639962368
1743,0.0098100763470646
1744,0.0198404790406007
1745,0.0334688582230689
1746,0.0252514108614855
1747,-0.00548681161520764
1748,0.0158986825412745
1749,-0.000381078455627848
1750,-0.000808074908340839
1751,0.0152703737620038
1752,-0.00870711976682204
1753,-0.053337786435252
1754,-0.0131937350675709
1755,-0.0425081937098661
1756,0.0184085588447149
1757,-0.0112802295001118
1758,-0.00990027439873775
1759,0.00267383559377882
1760,0.0107989545401185
1761,-0.0215202466073366
1762,-0.0256839858617718
1763,0.0351012008826515
1764,0.0453746125267228
1765,-0.00951373112717946
1766,-0.0253550147143021
1767,-0.0356693402900423
1768,0.0230328417066222
1769,-0.0426567488520843
1770,0.0118260598639881
1771,-0.0217320521246984
1772,-0.0404233367727615
1773,-0.0215826971185011
1774,0.0154232319842444
1775,0.013936773304177
1776,0.0322845045939388
1777,0.0272060256972994
1778,0.0201814061504098
1779,0.0193853462649561
1780,0.03734613666283
1781,-0.00589714840684546
1782,-0.00592639478328483
1783,-0.00798088235633071
1784,0.00592350050264395
1785,-0.00218331901698821
1786,0.0185463159252018
1787,-0.0501974069961398
1788,0.00489891061132974
1789,-0.0080413846508337
1790,-0.0310872895003888
1791,0.0379787014484694
1792,-0.0179238261102015
1793,-0.0373331654888864
1794,-0.0204418771824655
1795,-0.000951022346177277
1796,-0.038402752909302
1797,0.053570287758719
1798,-0.0163078728930992
1799,-0.0593203011221221
1800,-0.0141813315249061
1801,-0.034116917619093
1802,-0.0318110539472452
1803,0.0175190162496017
1804,0.0127256643085121
1805,-0.0107899641818197
1806,-0.0233444334877628
1807,0.0495794735774621
1808,-0.0219851120329843
1809,0.00930105429854478
1810,0.0348154346637887
1811,0.010653496007551
1812,-0.020279464216998
1813,0.00769603772678717
1814,0.00856289433011509
1815,-0.0275169799294097
1816,0.023644099069542
1817,0.0157935167767302
1818,-0.0239955081434432
1819,-0.0170749034432139
1820,0.00115243317130881
1821,-0.0323672526427953
1822,0.0234945923158783
1823,0.0061117764008185
1824,0.0204201041717262
1825,0.000693107385756064
1826,-0.00605515325754308
1827,-0.0210366276465744
1828,-0.0160388662392788
1829,0.0427656768920379
1830,0.0265793706102628
1831,0.00658626965874337
1832,0.0166784361646969
1833,0.00860359988238574
1834,-0.0116209350949582
1835,0.00317369039825888
1836,-0.0189323599934978
1837,0.045418594283418
1838,0.043543028325039
1839,0.0121216337747918
1840,-0.00125997945345874
1841,0.0114797454339881
1842,0.0336222643054938
1843,0.00802987155305362
1844,-0.0099229996645479
1845,-0.00907997575597191
1846,0.00803719673483894
1847,0.0430390232424461
1848,0.00228706403652768
1849,-0.0122234277101164
1850,-0.000117241810991431
1851,0.00332575582862921
1852,0.057465777418449
1853,-0.0284436893174055
1854,-0.0284018678151898
1855,-0.0116530746485015
1856,-0.0484344559727377
1857,-0.0198419435279238
1858,0.016069263048535
1859,-0.0251416683318518
1860,-0.0012898011665089
1861,0.0395044954418741
1862,-0.00142853493558842
1863,0.0139881575532549
1864,-0.00833756444018341
1865,0.00399744568842564
1866,0.0367048506121056
1867,0.0130246861784654
1868,-0.00405796293954186
1869,0.0420979763216446
1870,0.0247785972316949
1871,0.0141517046778262
1872,-0.0261985037761134
1873,-0.0296891751260983
1874,0.0365936478046366
1875,-0.0226386970514244
1876,0.00872460666392572
1877,0.0424017609372349
1878,0.0183258175425941
1879,0.0339506247957209
1880,0.0129650062004809
1881,0.00266287358680994
1882,0.0123803350501404
1883,0.0393295689177616
1884,0.022235791632995
1885,-0.0368388017585068
1886,-0.0175175519865279
1887,-0.00267654005781515
1888,-0.0400710838699049
1889,-0.0276121112532294
1890,0.0114620196633596
1891,-0.0328958505470932
1892,-0.0600936946069188
1893,0.00167755601881581
1894,-0.0210398749531555
1895,0.0115234522895997
1896,0.0117779323410089
1897,0.0215223348237957
1898,0.043563597484918
1899,0.0143992812990802
1900,0.0341694925379071
1901,-0.000915323193534934
1902,-0.00198220547327205
1903,-0.0153201382161507
1904,-0.00254273870727112
1905,0.00223296440401705
1906,-0.017071685585644
1907,0.0409155101892916
1908,0.0275208832550988
1909,0.00884316503939314
1910,-0.0114623874967517
1911,0.0132049576381558
1912,-0.000547906761400818
1913,0.00816453020745023
1914,0.0248143695114767
1915,0.0173925952458073
1916,-0.0319336226345697
1917,-0.0166524271759552
1918,0.00262595544957966
1919,0.05911751715876
1920,0.0213160933372124
1921,0.00201576819235672
1922,-0.0292817582466898
1923,0.00515570122489728
1924,-0.0409311054187368
1925,0.00732458951697745
1926,0.0503690951870266
1927,-0.02128768549975
1928,0.0107528490965433
1929,-0.0103903394680216
1930,0.0366872237565721
1931,-0.0418716679066756
1932,0.0187599529511271
1933,-0.0124979852194391
1934,0.0101886833470656
1935,0.0244121514742642
1936,-0.0108660000825344
1937,-0.0224459736038615
1938,0.00836770125732328
1939,-0.00487365402271589
1940,0.0141700884501452
1941,0.0226684775465263
1942,-0.0197769982701732
1943,0.00476868898026644
1944,-0.0163020783063899
1945,-0.020807847215874
1946,0.0477795718290697
1947,-0.00901387274290422
1948,-0.0254676906735483
1949,-0.0359909556851066
1950,0.0159244939190927
1951,-0.0283154232897765
1952,0.0233649231270022
1953,-0.00884200997455814
1954,0.00881801947841082
1955,-0.0224105269623242
1956,0.0359392895421232
1957,0.0250263296828431
1958,-0.0410815916476303
1959,-0.0135557286662045
1960,0.014964265157343
1961,0.012116989561878
1962,-0.00366878129983295
1963,0.0129440923871493
1964,0.00402355657722747
1965,0.0299825672543132
1966,0.0106310843940978
1967,0.00813023291763582
1968,0.042886337080378
1969,-0.00328807402098491
1970,-0.0108009889891503
1971,-0.0383132733833186
1972,0.000934679838632546
1973,0.0247819397072229
1974,-0.0333690115924236
1975,-0.00930013552612574
1976,-0.0502218213295959
1977,-0.0146790402829947
1978,0.0337648548977254
1979,0.00686296849536883
1980,0.00454301418672332
1981,-0.0344940413908014
1982,-0.000305483215331415
1983,-0.00469759238292694
1984,-0.0131110896508284
1985,0.00704751230422956
1986,-0.0320426739864104
1987,-0.0160549718473932
1988,-0.0242590824794354
1989,0.00257426802702271
1990,-0.0667036264737171
1991,0.00645104676927238
1992,-0.0581739628105278
1993,0.0241529572888791
1994,-0.0261676266052795
1995,-0.00809592801655529
1996,0.0222114506473926
1997,0.00421327482707401
1998,0.00913701191677979
1999,0.0388795301952118
2000,-0.00214149277944942
2001,0.0234807127474377
2002,-0.0182478691866753
2003,-0.0418080951871697
2004,-0.00255223777157143
2005,-0.0171782697259212
2006,-0.0260159283541848
2007,0.00083685897205299
2008,0.024336227852212
2009,-0.0152811838820851
2010,-0.00487328378280205
2011,-0.0235474565715395
2012,0.032308081316552
2013,-0.0151300792795264
2014,-0.00375135049546688
2015,0.00247086479284514
2016,-0.0100789926692036
2017,0.008062134486021
2018,0.0272669741187836
2019,0.00538894419461422
2020,0.0226072701536505
2021,-0.00485396042802644
2022,0.0347794324939666
2023,-0.00212133753946836
2024,0.0130445907142943
2025,0.0530497213467572
2026,0.010108035929517
2027,-0.0100301029410041
2028,-0.0232396169024246
2029,-0.0122243301358376
2030,0.0238013365820529
2031,0.0542007571722737
2032,-0.00293977313993421
2033,0.0035872646977746
2034,-0.029673302113055
2035,-0.00231167525917436
2036,-0.0322950239482128
2037,0.037694160540697
2038,-0.00214695219041833
2039,-0.0163554128741695
2040,0.00108620229641371
2041,-0.0111136432763163
2042,-0.0152555897603373
2043,0.00555014898935885
2044,0.0497508607870785
2045,-0.0206237717973555
2046,-0.0207337986353525
2047,0.0228294781530453
2048,0.0307225998051452
2049,0.0066453312450156
2050,-0.00629567275494647
2051,0.0582199720029383
2052,0.00874716114820051
2053,0.000424297311331978
2054,-0.0343034195532079
2055,0.0142368607814832
2056,0.0195454497022344
2057,0.0307524145884022
2058,0.00429376918390861
2059,0.0089666488683941
2060,0.00893962119735714
2061,0.0247766062294411
2062,0.0213130984148035
2063,-0.0118246058289242
2064,-0.0188420498834491
2065,0.00971464103270764
2066,0.0245347041590782
2067,-0.025692043324286
2068,-0.0108810033845888
2069,0.00853475778390334
2070,0.0155284611805718
2071,0.0139954498382572
2072,0.0624763291038547
2073,0.0253740544441541
2074,0.0246426120154036
2075,0.0201543037582725
2076,-0.0150893835977089
2077,-0.0265714176068819
2078,-0.022182433805806
2079,0.0369608739187748
2080,-0.0279813640204562
2081,-0.0492408331181995
2082,0.0349271828990396
2083,-0.0374227082706573
2084,0.0349530919214728
2085,-0.011687841375684
2086,0.0373991222832812
2087,0.0191612840448017
2088,0.0301694300537677
2089,-0.0309434690019717
2090,-0.00574101691746315
2091,-0.0116705074722377
2092,-0.00183823678309286
2093,-0.0150141203479136
2094,-0.00925132537476792
2095,0.0048854937218093
2096,0.0412760500331855
2097,-0.0159107775723541
2098,-0.032538695447571
2099,0.00824194974245807
2100,-0.0134773086457192
2101,-0.0151331673170231
2102,-0.000352955482705919
2103,-0.0155505865667585
2104,-0.0152282067553058
2105,0.0181475610557555
2106,0.0122189187686
2107,0.0344123096226363
2108,-0.0545286110457534
2109,0.05544940574263
2110,-0.0471648338439736
2111,-0.00331968474368394
2112,-0.0208335730263883
2113,-0.0204601484109517
2114,-0.00859211898257017
2115,-0.0100344835713879
2116,0.0314067519149642
2117,0.0132723193714407
2118,-0.0147508309151373
2119,0.0176753797892241
2120,-0.012544485179742
2121,0.000345778281028664
2122,-0.00744857634872315
2123,-0.0301922835275424
2124,-0.0268260275352273
2125,-0.0187672431925449
2126,0.00413012848933852
2127,-0.00681151397376673
2128,-0.0140207367486156
2129,0.0491655143420056
2130,0.0117802432143311
2131,-0.00494996085498112
2132,-0.0139695050265928
2133,0.0268021219071133
2134,-0.0612774883860626
2135,0.0065676564019394
2136,-0.0342552979825655
2137,0.074378106711946
2138,0.0226220948590785
2139,-0.0278381160396604
2140,-0.00287653252279252
2141,-0.0109706376200927
2142,-0.0176475204445993
2143,0.0368570488216046
2144,-0.0398133253623777
2145,0.0284518000807458
2146,0.0162067165357108
2147,0.0372354366918201
2148,-0.0259098380563149
2149,0.0107464722838124
2150,0.0723601796341695
2151,0.0171565725774452
2152,0.0178052291641384
2153,0.0377589862460888
2154,0.0353702172224544
2155,-0.0284268490227629
2156,-0.0161218444553793
2157,0.0218152309334733
2158,-0.0352854634312161
2159,-0.0311356377557452
2160,0.0266269602204552
2161,-0.0108376461714275
2162,0.0377626144637993
2163,-0.00341871053053044
2164,0.0471500241276943
2165,-0.0176623129081844
2166,0.00234299840649632
2167,0.0459965288441025
2168,0.0289328553420379
2169,-0.00128563701488832
2170,0.0241392979968339
2171,-0.00087210776898311
2172,0.00630279450667004
2173,-0.00936386873435352
2174,0.0348732835171052
2175,0.0163144143952337
2176,0.0502451156835115
2177,0.00253609096996998
2178,0.00506258379075264
2179,-0.001744644382981
2180,-0.0396959735730177
2181,0.0404806909047206
2182,-0.0354290460352474
2183,0.0152845249096921
2184,0.0376823666711892
2185,-0.0178312999457431
2186,-0.00216152422692023
2187,0.013168206634675
2188,-0.0340428707754842
2189,0.0116235010943279
2190,-6.4748681978033e-05
2191,0.00874198611769661
2192,0.0242058260893497
2193,0.00561112118739443
2194,0.00966705590779698
2195,-0.00189937669249091
2196,-0.0173769053297473
2197,-0.00965670001528701
2198,0.0253779087856945
2199,-0.00430057837658082
2200,-0.0392583601547853
2201,-0.00158824624216919
2202,-0.0375290606369016
2203,0.0178006116973001
2204,-0.028473286273834
2205,0.0256192281109754
2206,0.0306960499039286
2207,0.038177040045494
2208,-0.0615689078032772
2209,-0.036798082140197
2210,-0.025970134945358
2211,-0.016703022677046
2212,0.0432186364181045
2213,0.000700655821406326
2214,-0.00301361537350148
2215,-0.0140229389124412
2216,0.038420087473744
2217,0.02319980522436
2218,-0.00689514674392155
2219,0.0130494074469161
2220,-0.0127829907439491
2221,0.015740170989007
2222,0.00822597965829841
2223,-0.0381694473799477
2224,0.00728234389464544
2225,-6.25094815088212e-05
2226,0.00627934474049591
2227,-0.0482266638025693
2228,0.0195768676102014
2229,0.019409610004947
2230,0.0070202139266865
2231,-0.062570793785046
2232,0.00041548909850464
2233,-0.0306642680137752
2234,0.00680026685318064
2235,0.000637257386382317
2236,0.0565145657224312
2237,-0.00733803571230984
2238,-0.00516157052481381
2239,-0.00673961259111611
2240,0.00614213164162752
2241,-0.00209303922057791
2242,0.0141676135646807
2243,0.0133007931279938
2244,0.00115545286288188
2245,-0.0134372628111815
2246,0.011659362375163
2247,-0.0195854518703796
2248,0.00184964743765875
2249,-0.000665651489092423
2250,0.0109607140582882
2251,-0.0085066679491444
2252,0.0135181580950806
2253,0.0264074080192875
2254,0.0104952888518207
2255,-0.0107623744139491
2256,-4.47736531865028e-05
2257,0.0160481332486102
2258,0.0260299602769617
2259,-0.00819315272261817
2260,-0.000923663495432603
2261,0.0184141705454176
2262,0.0174619793831542
2263,-0.0253496620000315
2264,-0.00193159944546062
2265,-0.0729547408176662
2266,0.0259443704313979
2267,0.00858363973631598
2268,0.00664519044979445
2269,-0.0210708483648322
2270,-0.0527091692960112
2271,0.0130915465226824
2272,0.0160595832044589
2273,-0.0345372533819864
2274,0.00317961040141429
2275,0.0250171781033905
2276,0.0044899256144163
2277,0.0488611442682796
2278,0.0343937074699425
2279,-0.0602338589245788
2280,0.026575882934713
2281,0.011437126302174
2282,0.0206986717278114
2283,-0.0388289014531427
2284,0.0518105468898503
2285,-0.0115599807823536
2286,0.0298480984297858
2287,-0.0240576821319933
2288,0.00850897256781802
2289,0.00803381147493398
2290,-0.0119067358006322
2291,-0.0123927626900185
2292,0.000762713238783463
2293,0.0031539887931592
2294,-0.0272227903555896
2295,-0.0153489118810275
2296,0.00986932268189933
2297,0.00351128021659486
2298,0.00462070873236614
2299,0.0209575253607679
2300,0.00996377355362399
2301,0.0250622633917309
2302,-0.00419507244298745
2303,0.011746381367384
2304,0.0184306534118911
2305,-0.0349364950139684
2306,-0.0081306654747661
2307,-0.0259657358748608
2308,0.00498041364528834
2309,-0.0309388371073486
2310,-0.001213909272335
2311,0.00252596481716644
2312,0.0209000260610565
2313,0.00653822174702168
2314,-0.00880662908071111
2315,0.0133704279358734
2316,-0.0232525348487499
2317,0.0348837597232134
2318,0.0266683812906224
2319,0.0141506493654306
2320,-0.0173506379182101
2321,0.00693301714522593
2322,-0.00904299384135709
2323,0.0712659492149828
2324,-0.00600703308651035
2325,-0.0162997863132512
2326,0.032903543375339
2327,-0.014434788870468
2328,0.0306534406726163
2329,0.0215581612187615
2330,-0.0149872119139983
2331,0.0192457497454449
2332,-0.0128873090208291
2333,-0.00337057393757167
2334,0.0147550683343615
2335,-0.00115201455958575
